smiles,group,NR-Aromatase
OC(CCC[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C/3\C(=C)[C@@H](O)C[C@H](O)C\3)/CCC2)CC1)(C)C,training,0.0
O[C@@H](C(O)(C)C)CC[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C/3\C(=C)CC[C@H](O)C\3)/CCC2)CC1,training,0.0
O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,training,0.0
O=C(O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,training,0.0
O=C(N(CCc1c(OC)c(OC)c(OC)cc1)CCc1c(OC)c(OC)c(OC)cc1)C(c1ccccc1)C1=NCCc2c1cc(OC)c(OC)c2,training,0.0
O=C(OC)C(CN)c1c2c([nH]c1)ccc(OC)c2,training,0.0
c1(C2(c3ccccc3)C(C3=NCCN3)C2)ccccc1,training,0.0
Oc1cc2c(cc1)C[C@H]1N(CC=C)CC[C@@]32[C@H]1CCCC3,training,0.0
O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@H](N(CC2CC2)CC3)C4)CC1,training,0.0
Nc1nc2c(cn1)C[C@H]1N(CCC)CCC[C@@H]1C2,training,0.0
O=C(O)/C=C(/C=C/C=C(/C=C/c1c(C)c(C)c(OC)cc1C)\C)\C,training,1.0
O=[N+]([O-])c1ccc(-c2oc(C=NN3C(=O)NC(=O)C3)cc2)cc1,training,0.0
O=C(O[C@]12[C@@H](O)[C@H](OC)[C@]3(O)[C@H](OC(=O)c4ccccc4)[C@H]1[C@H]([C@]14[C@@H](OC)C[C@@H](O)[C@]5(COC)[C@H]1[C@@H](OC)[C@H]2C4N(CC)C5)C3)C,training,0.0
Clc1c(N)c(Cl)cc(C(O)CNC(C)(C)C)c1,training,0.0
Nc1sc2c(n1)CCN(CC=C)CC2,training,0.0
O=C(N[C@H](CO)C)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,training,0.0
S(=O)(=O)(N(C)C)N[C@@H]1CN(C)[C@H]2[C@@H](c3c4c(n(C)cc4C2)ccc3)C1,training,0.0
CN1CCC(=C2c3c(scc3)CCc3c2cccc3)CC1,training,0.0
O(C)c1c2O[C@H]3[C@@H](O)C=C[C@H]4[C@@H]5NCC[C@]34c2c(cc1)C5,training,0.0
O=C(OC(C[N+](C)(C)C)C)N,training,0.0
Clc1c(C[N+](CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc2c(Cl)cccc2)(CC)CC)cccc1,training,0.0
O=C(OC1C[C@@H]2[N+](CCCC)(C)[C@@H]([C@H]3O[C@@H]23)C1)[C@H](CO)c1ccccc1,training,0.0
Clc1c(Cl)c(Cl)c2c(c1Cl)C[N+](CC[N+](C)(C)C)(C)C2,training,0.0
O=C(O[C@H]1[C@@H]([N+]2(C)CCCCC2)C[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)[C@H](C[C@H](OC(=O)C)[C@@H]([N+]4(C)CCCCC4)C3)CC[C@@H]21)C,training,0.0
[N+](CCCCCCCCCC[N+](C)(C)C)(C)(C)C,training,0.0
[N+](CCCCCC[N+](C)(C)C)(C)(C)C,training,0.0
O=C(Oc1cc([N+](C)(C)C)ccc1)N(C)C,training,0.0
O(C)c1c(O)c2Oc3ccc(cc3)C[C@@H]3N(C)CCc4c3cc(c(OC)c4)Oc3c(O)ccc(c3)C[C@H]3[N+](C)(C)CCc(c23)c1,training,0.0
O(CC[N+](CC)(CC)CC)c1c(OCC[N+](CC)(CC)CC)cccc1OCC[N+](CC)(CC)CC,training,0.0
S(CCN/C(=N/C#N)/NC)Cc1nc(N=C(N)N)sc1,training,0.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H](C[C@H](O)CC4)CC3)CC2)CC1,training,0.0
S(=O)(=O)(O)c1c2c(NC(=O)c3cc(NC(=O)c4cc(NC(=O)Nc5cc(C(=O)Nc6c(C)ccc(C(=O)Nc7c8c(S(=O)(=O)O)cc(S(=O)(=O)O)cc8c(S(=O)(=O)O)cc7)c6)ccc5)ccc4)c(C)cc3)ccc(S(=O)(=O)O)c2cc(S(=O)(=O)O)c1,training,0.0
P(=O)(OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)(O)O,training,0.0
O=C(O)[C@H](N)CCC(=O)N,training,0.0
O=C(O)[C@H](N)CC(C)C,training,0.0
P(=O)(OC[C@H](N)C(=O)O)(O)O,training,0.0
O=C(NC)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)Cc1c2c([nH]c1)cccc2,training,0.0
O[C@@H]1[C@H](O)CN2[C@@H]1[C@H](O)CCC2,training,0.0
O=C(OCC[N+](CC)(CC)C)c1ccc(NC(=O)c2c(OCCCCCCCC)cccc2)cc1,training,0.0
O=C(O)[C@@](N)([C@@H](O)[C@H](O)C/C=C/CCCCCCC(=O)CCCCCC)CO,training,0.0
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C=O)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CCN4C[C@](O)(CC)C[C@H](C3)C4)cccc5)[C@@]32[C@@H]2[C@@]1(CC)C=CCN2CC3)C,training,0.0
C(=C)(C)C1CC=C(C)CC1,training,0.0
Clc1c(C(OCC=C)Cn2cncc2)ccc(Cl)c1,training,1.0
O=C(OCc1cc(Cc2ccccc2)oc1)[C@@H]1[C@@H](C=C(C)C)C1(C)C,training,0.0
O(CCOCCO)CCO,training,0.0
O=C1N(c2ccccc2)N=C(C)C1,training,0.0
BrC([N+](=O)[O-])(CO)CO,training,0.0
[Si](O[Si](C)(C)C)(C)(C)C,training,0.0
O=C(OC(C)C)CCCCCCCCCCCCCCC,training,0.0
Oc1c(-n2nc3c(n2)cccc3)cc(C(CC(C)(C)C)(C)C)cc1,training,0.0
S(=O)(=O)([O-])C(C(=O)OCC(CCCC)CC)CC(=O)OCC(CCCC)CC,training,0.0
O=C(c1c(O)cc(OCCCCCCCC)cc1)c1ccccc1,training,0.0
O=C(O)[C@@H](N)/C=C/OCCN,training,0.0
ClNS(=O)(=O)c1ccc(C)cc1,training,0.0
O[C@@H]([C@H](O)[C@H](O)CO)[C@H](O)CO,training,0.0
O([C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)[C@@]1(CO)[C@@H](O)[C@H](O)[C@@H](CO)O1,training,0.0
Oc1c(-c2ccccc2)cccc1,training,0.0
S(=O)(=O)(OCC(CCCC)CC)[O-],training,0.0
NCCCCCCCC/C=C\CCCCCCCC,training,0.0
O=C(OC[C@@H](O)[C@@H]1[C@H](O)[C@@H](O)CO1)CCCCCCCCCCCCCCCCC,training,0.0
OC(CN(CC(O)C)CCN(CC(O)C)CC(O)C)C,training,0.0
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,training,0.0
O=C(O)CCCCCCCCCCCCCCC,training,0.0
O=C(O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,training,0.0
O(CC(O)C)c1ccccc1,training,0.0
O=C1C(N)=CC(c2ccncc2)=CN1,training,0.0
O=C1C(O)=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(=O)CC4)CC3)CC2)CC1,training,1.0
O=C(NCNC(=O)NC1N(CO)C(=O)NC1=O)NC1N(CO)C(=O)NC1=O,training,0.0
O=C1C(C#N)=CC(c2ccncc2)=C(C)N1,training,0.0
OC(C)(C)C1CC=C(C)CC1,training,0.0
O(CC1(C)CCCCC1)c1ccc(CC2C(=O)NC(=O)S2)cc1,training,1.0
ClC1(Cl)C(c2ccc(OC(C(=O)O)(C)C)cc2)C1,training,0.0
O=C(OCN1C(=O)N(CC#C)CC1=O)[C@@H]1[C@@H](C=C(C)C)C1(C)C,training,0.0
ClC(Cl)(Cl)C(O)NC(=O)NC,training,0.0
O=C(CN1CCN(C(=O)c2ccc(OC)cc2)CC1)N1CCOCC1,training,0.0
S(=O)(=O)(O)c1c(C=Cc2c(S(=O)(=O)O)cc(N)cc2)ccc(N)c1,training,0.0
Nc1c(-c2ccccc2)sc(N)n1,training,0.0
O=C(O)CN(CC(=O)O)CC(=O)Nc1c(C)cccc1C,training,0.0
S(=O)(=O)(Nc1nc(C)nc(C)c1)c1ccc(N)cc1,training,0.0
O=[N+]([O-])c1sc(NC(=O)C)nc1,training,0.0
S=C(N/N=C/c1cnccc1)N,training,0.0
P(=O)(O)(O)[C@@H](NC(=O)[C@@H](N)C)C,training,0.0
S(=O)(=O)(NC(=O)NC1CCCC1)c1ccc(C)cc1,training,0.0
P(=O)(OCCc1c(C)[n+](Cc2c(N)nc(C)[n+]c2)cs1)([O-])[O-],training,0.0
O=[N+]([O-])c1oc(C=NO)cc1,training,0.0
O=C(O)[C@@H](N)c1ccc(O)cc1,training,0.0
O=C(NCCO)/C=C/c1ccccc1,training,0.0
O=C(Oc1c(OC)cccc1)Oc1c(OC)cccc1,training,0.0
O=C(O)c1c(O)cc(NC(=O)c2ccccc2)cc1,training,0.0
O=C(C)N1[C@H](C(=O)O)C[C@@H](O)C1,training,0.0
S(=O)(=O)(C(S(=O)(=O)CC)(CC)C)CC,training,0.0
O=C(O)[C@@H](N)[C@H](O)C,training,0.0
O=C(OCCC(C)C)C(NCCN(CC)CC)c1ccccc1,training,0.0
O=C(O)[C@@H](N)CCCCN,training,0.0
O=C(OCC(O)CO)CCCCCCCCCCCCCCCCC,training,0.0
S(SC[C@H](N)C(=O)O)C[C@H](N)C(=O)O,training,0.0
O=C(Nc1ccc(O)cc1)CC,training,0.0
N=C(NC(=N)N)NCCCC,training,0.0
S(=O)(=O)(O)c1ccc(O)cc1,training,0.0
CC1C(c2ccccc2)OCCN1,training,0.0
O=C(O)[C@@H](N)[C@@H](O)c1cc(O)c(O)cc1,training,0.0
Clc1cc2N(C(=O)CCN3CC4N(CC3)CCC4)c3c(Sc2cc1)cccc3,training,0.0
Clc1ccc(OCC(=O)NCCN(CC)CC)cc1,training,0.0
Clc1c(C2S/C(=C(/C#N)\n3cncc3)/SC2)cccc1,training,1.0
O=C(OC(C)(C)C)/C=C/c1c(C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OCC)cccc1,training,1.0
[SH0](=O)(CC(=O)NC/C=C\COc1nccc(CN2CCCCC2)c1)Cc1occc1,training,0.0
S(C=1[C@H](C)[C@@H]2[C@@H]([C@H](O)C)C(=O)N2C=1C(=O)[O-])C1C[n+]2n(cnc2)C1,training,0.0
O=C(OCCCCCCCCC(=O)O)/C=C(/C[C@H]1[C@H](O)[C@H](O)[C@@H](C[C@H]2[C@H]([C@H]([C@@H](O)C)C)O2)CO1)\C,training,0.0
O=[N+]([O-])c1c(O)c(O)cc(/C=C(/C(=O)N(CC)CC)\C#N)c1,training,0.0
S(C[C@H](N)C(=O)O)CCCO,training,0.0
O=C(O)/C(=C/c1n(Cc2ccc(C(=O)O)cc2)c(CCCC)nc1)/Cc1sccc1,training,0.0
O=C(OCCN(C)C)C(OCC#C)(c1ccccc1)c1ccccc1,training,0.0
O=C(N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N)C,training,0.0
O=C1NC(N)=Nc2n([C@@H]3C(=C)[C@H](CO)[C@@H](O)C3)cnc12,training,0.0
FC=1C(N)=NC(=O)N([C@H]2O[C@@H](CO)SC2)C=1,training,0.0
Fc1ccc(-c2c(/C=C/C(O)C[C@@H](O)CC(=O)O)c(C3CC3)nc3c2cccc3)cc1,training,1.0
FC(F)(F)c1c(NC(=O)[C@@H]2[C@]3(C)[C@H]([C@H]4[C@@H]([C@]5(C)[C@H](NC(=O)C=C5)CC4)CC3)CC2)cc(C(F)(F)F)cc1,training,0.0
Clc1c(-n2c(c(C)c(C(=O)NN3CCCCC3)n2)-c2ccc(Cl)cc2)ccc(Cl)c1,training,0.0
Clc1cc2C(c3c(F)cccc3)=NCC(=O)N(CCN(CC)CC)c2cc1,training,0.0
Clc1cc(c(-c2cnc(C)cc2)nc1)-c1ccc(S(=O)(=O)C)cc1,training,0.0
ClCCN(C(=O)Oc1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)cc1)CCCl,training,0.0
O=C(OC)c1c(C(=O)c2ccc(OCCN3CCCCC3)cc2)cccc1,training,0.0
O=C(OCCCc1ccccc1)N,training,0.0
O=C1O[C@@]2([C@]3(C)[C@H]([C@H]4[C@@H]([C@]5(C)C([C@H]6[C@@H]4C6)=CC(=O)CC5)CC3)[C@H]3[C@@H]2C3)CC1,training,0.0
O(C)[C@@H]1[C@H](C)[C@H]2C34OO[C@@](C)(O[C@H]3O1)CC[C@H]4[C@H](C)CC2,training,0.0
OCC(N[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@](O)(CO)C1)CO,training,0.0
O=C(Nc1c(C)cccc1C)[C@H]1N(CCC)CCCC1,training,0.0
OC(CNC(CCc1ccc(O)cc1)C)c1ccc(O)cc1,training,0.0
O=C(CCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C)(C)C)cc1,training,0.0
O=C(N1CCCCCCC1)c1cc(OC)c(OC)c(OC)c1,training,0.0
O=C(Nc1ccc(C(=O)O)cc1)[C@@H](NC(=O)c1ccccc1)Cc1ccc(O)cc1,training,0.0
Clc1c(Cl)cccc1Oc1c(Cl)cc2nc(SC)[nH]c2c1,training,1.0
O=C1N(N(C)C(C)=C1C(C)C)c1ccccc1,training,0.0
O=C(O)c1cc2c(cc(-c3cc(c(OC)cc3)C34CC5CC(C3)CC(C4)C5)cc2)cc1,training,1.0
N#CC(C)(C)c1cc(C(C#N)(C)C)cc(Cn2ncnc2)c1,training,1.0
Fc1c(N2CCC(O)CC2)c2c3N(C(C)CC2)C=C(C(=O)O)C(=O)c3c1,training,0.0
O=C(N)C(CC[N+]1(C)CCCCC1)(c1ccccc1)c1ccccc1,training,0.0
Fc1c([C@](O)([C@@H](C)c2c(F)cncn2)Cn2ncnc2)ccc(F)c1,training,0.0
O=C(O)Cc1cc2/C(=C\CCN(C)C)/c3c(cccc3)COc2cc1,training,0.0
P(=O)(OCOC(=O)C(C)(C)C)(OCOC(=O)C(C)(C)C)COCCn1c2ncnc(N)c2nc1,training,0.0
Fc1ccc(-c2c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)nc(C(C)C)c2COC)cc1,training,1.0
O=C(O)[C@H]1CN(CCC=C(c2c(C)ccs2)c2c(C)ccs2)CCC1,training,0.0
Fc1c(N2CCOCC2)ccc(N2C(=O)O[C@@H](CNC(=O)C)C2)c1,training,0.0
O=C(NCCO)c1c(O)c(OC)cc(CC=C)c1,training,0.0
O=C1N=C(N)Nc2n(CCC(CO)CO)cnc12,training,0.0
O=C1CC2=C([C@@H]3[C@@H]([C@H](C)C2)[C@H]2[C@@](C)([C@](O)(C#C)CC2)CC3)CC1,training,0.0
O=C(O)CCNC(=O)c1ccc(N=Nc2cc(C(=O)O)c(O)cc2)cc1,training,0.0
O=C1NC(=O)CN([C@H](CN2CC(=O)NC(=O)C2)C)C1,training,0.0
[SH0](=O)(C(c1ccccc1)c1ccccc1)CC(=O)NO,training,0.0
Clc1cc(OC[C@H](O)/C=C/[C@@H]2[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]2O)ccc1,training,0.0
Clc1ccc(S(=O)(=O)NCCc2ccc(CC(=O)O)cc2)cc1,training,0.0
NC=1N2c3c(cccc3)Cc3c(cccc3)C2CN=1,training,0.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H](C[C@@](O)(C)CC4)CC3)CC2)CC1,training,0.0
O=C(NC1CCN(CCc2c3c([nH]c2)cccc3)CC1)c1ccccc1,training,0.0
Fc1c(Cn2nnc(C(=O)N)c2)c(F)ccc1,training,0.0
O(C)c1c(OC)ccc(C2=NN=C(C)C(CC)c3c2cc(OC)c(OC)c3)c1,training,0.0
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CN4CC(CC)=C[C@@H](C3)C4)cccc5)[C@@]32[C@@H]2[C@@]1(CC)C=CCN2CC3)C,training,0.0
S(=O)(=O)(NC(=O)[C@H](C)c1ccc(CC(C)C)cc1)C,training,0.0
O=C(N)C(CC)N1C(=O)CCC1,training,0.0
OC(CC)c1ccccc1,training,0.0
SCC(O)CO,training,0.0
C(CCCC(CCCCC(CCCC(CCCC(C)C)C)C)C)(CCCC(C)C)C,training,0.0
S(=O)(=O)([O-])c1ccc(C=C)cc1,training,0.0
O=C(O)/C=C/c1ccccc1,training,0.0
FC(F)(F)COCC(F)(F)F,training,0.0
O=C(O)c1ncccc1,training,0.0
N=C(N)n1nccc1,training,0.0
[Bi](OC(O[Bi]O)=O)O,training,0.0
S(=O)(=O)(O)NC1CCCCC1,training,0.0
Ic1c(N(C(=O)C)CC(O)CO)c(I)c(C(=O)NCC(O)CO)c(I)c1C(=O)NCC(O)CO,training,0.0
S(=O)(=O)(O)c1c2c(c(OCC)cc1)nccc2,training,0.0
O=C(O)[C@H](O)c1ccccc1,training,0.0
OC(C#C)(CC)C,training,0.0
O(C)c1c(OC)c2c(cc1OC)CC[C@H](NC)C=1C2=CC=C(OC)C(=O)C=1,training,0.0
OC(CN(C)C)C,training,0.0
O(C)c1cc(O)cc(O)c1,training,0.0
O=C(OCC)c1cnccc1,training,0.0
SC[C@H](N)C(=O)OCC,training,0.0
O=C(O)[C@@H](N)[C@@H](CC)C,training,0.0
OCc1ncccc1,training,0.0
Oc1c(N=Nc2c(C)cc(N=Nc3c(C)cccc3)cc2)c2c(cc1)cccc2,training,0.0
O=C(O)[C@H]1NCSC1,training,0.0
OCC=Cc1ccccc1,training,0.0
C=C1C(C)(C)[C@@H]2C[C@H]1CC2,training,0.0
O=C(O)CCC(=O)C,training,0.0
O=C(OCc1ccccc1)c1cnccc1,training,0.0
O[C@H]1[C@H](O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(O)c2,training,0.0
Brc1c([O-])c(Br)cc2C(c3c(C(=O)[O-])cccc3)=C3C(=C(Br)C(=O)C(Br)=C3)Oc12,training,0.0
[Sn](OC(=O)CCCCCCCCCCC)(OC(=O)CCCCCCCCCCC)(CCCC)CCCC,training,0.0
NCc1cnccc1,training,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training,0.0
O[C@@H]([C@H](O)[C@@H](O)CNC)[C@H](O)CO,training,0.0
S(SCc1c(CO)c(O)c(C)nc1)Cc1c(CO)c(O)c(C)nc1,training,0.0
Clc1ccc(C(OCCN(C)C)c2ncccc2)cc1,training,0.0
O=C(N)C1c2c(cccc2)CCc2c1cccc2,training,0.0
O=C(OCC(O)CO)CCCCCCC,training,0.0
O[C@@H]1C/C(=C\C=C/2\[C@H]3[C@@](C)([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC3)CCC\2)/[C@@H](C)CC1,training,0.0
Clc1ncc(CN(/C(/NC)=C/[N+](=O)[O-])CC)cc1,training,0.0
ClC(Cl)(Cl)C(O)NC(=O)NC(O)C(Cl)(Cl)Cl,training,0.0
Clc1c(Oc2c(Cl)ccc(NC(=O)NC(=O)c3c(F)cccc3F)c2)ncc(C(F)(F)F)c1,training,0.0
O=Cc1c(C=O)cccc1,training,0.0
O=C(O)CN1c2c(C(=O)c3c1cccc3)cccc2,training,0.0
O([C@H]1[C@H](O[C@@H]2[C@H](N)[C@@H](O)[C@H](O)[C@@H](CO)O2)[C@@H](N)C[C@@H](N)[C@@H]1O)[C@H]1[C@H](O)[C@H](O[C@@H]2[C@H](N)[C@@H](O)[C@H](O)[C@H](CN)O2)[C@@H](CO)O1,training,0.0
Clc1c(O)cc(C)cc1,training,0.0
OCC(CCCCCCCCCC)CCCCCCCC,training,0.0
O=CC(=Cc1ccccc1)CCCCC,training,0.0
BrC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training,0.0
O=[N+]([O-])c1ccc(NC(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,training,0.0
O[C@H](CN(C)C)C,training,0.0
O=C(O)c1ccc(CCC)cc1,training,0.0
FC(F)(F)c1ccc(-c2c(C(=O)O)cccc2)cc1,training,0.0
O=C(OC)CCCCCCCCC=C,training,0.0
OCc1c[n+]([O-])ccc1,training,0.0
O=[N+]([O-])c1n(CC(=O)NCc2ccccc2)ccn1,training,0.0
O=C(NN)CC#N,training,0.0
Ic1c(O)c(I)cc([N+](=O)[O-])c1,training,0.0
O=NOCC,training,0.0
ClC(Cl)(Cl)[C@H]1O[C@@H]2[C@@H](O)[C@@H]([C@H](O)CO)O[C@@H]2O1,training,0.0
Nc1cc2nc3c(cc2cc1)ccc(N)c3,training,1.0
F[C@@H]1[C@@H](CO)O[C@@H](N2C(=O)NC(=O)C(C)=C2)C1,training,0.0
O=C(OCC)C(C#N)=C(c1ccccc1)c1ccccc1,training,0.0
Clc1cc2nn(-c3c(O)c(C(C)(C)C)cc(C)c3)nc2cc1,training,0.0
O=C1C2CC3(O)CC1CC(C3)C2,training,0.0
O=C1Oc2c(C(=O)N1)cccc2,training,0.0
O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,training,0.0
Oc1cc(O)cc(O)c1,training,0.0
O=C(O)[C@@]1(C)[C@H]2[C@@](C)([C@@H]3C(C=C(C(C)C)CC3)=CC2)CCC1,training,0.0
O=C(O)C(=O)C[C@H](O)[C@@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O)CO,training,0.0
O=C(O)c1cc(O)c2O[Bi](O)Oc2c1,training,0.0
O=C(O)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C)c(C=C)c([nH]1)C=C1C(C)=C(C=C)C(=N1)C=2,training,0.0
O=C(O)[C@]12OC(C)(C)O[C@H]1[C@@H]1OC(C)(C)OC[C@@H]1O2,training,0.0
Oc1c(C=Cc2ccc(C(=N)N)cc2)ccc(C(=N)N)c1,training,0.0
C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)(\C=C\C=C(\CCC=C(C)C)/C)/C,training,0.0
O=C1C(C)(C)C2CC1(C)CC2,training,0.0
O([C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1,training,0.0
O=C1O[Bi](O)Oc2c1cccc2,training,0.0
P(=O)(OCc1c(C=O)c(O)c(C)nc1)(O)O,training,0.0
S(=O)(=O)(OC(CC(C)C)CCC(CCCC)CC)[O-],training,0.0
SCCN(C)C,training,0.0
O(O)C(=O)C,training,0.0
O[C@@H]1C/C(=C/C=C\2/[C@H]3[C@@](C)([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC3)CCC/2)/C(=C)CC1,training,0.0
Fc1c(N2CCN(C)CC2)cc2N(c3ccc(F)cc3)C=C(C(=O)O)C(=O)c2c1,training,0.0
Fc1c(N2CCN(C)CC2)c2OCN(C)N3c2c(C(=O)C(C(=O)O)=C3)c1,training,0.0
Clc1c(C2(Cn3ncnc3)OCCO2)ccc(Cl)c1,training,0.0
P(=O)(OC[C@@H]1[C@@H](O)[C@H](O)[C@@](O)(COP(=O)([O-])[O-])O1)(O)[O-],training,0.0
FC(F)(F)C=1C(=O)NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)C2)C=1,training,0.0
O=C(Nc1cc(C2=NCCN2)ccc1)Nc1cc(C2=NCCN2)ccc1,training,0.0
O=C(OCCOCCN(CC)CC)C(CC)(CC)c1ccccc1,training,0.0
O=C(O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)CCCCN)CC(=O)O)C(C)C)Cc1ccc(O)cc1,training,0.0
O=C1N([C@H]2C3CCN(C2)CC3)C[C@@H]2c3c1cccc3CCC2,training,0.0
O[C@H]1[C@]2(C)C(C)(C)[C@H](C1)CC2,training,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training,0.0
FC(F)(F)C(OCF)C(F)(F)F,training,0.0
ClC(F)C(F)(F)OC(F)F,training,0.0
O=C(OCC1[N+](C)(C)CCCC1)C(O)(c1ccccc1)c1ccccc1,training,0.0
C(c1sccc1)(c1sccc1)=C1CN(C)CCC1,training,0.0
O=C1C(O)=C(C)N(C)C=C1,training,0.0
O=C(OCCN(CC)CC)C1(c2ccccc2)CCCC1,training,0.0
O=C(O)CCC/C=C/1\O[C@@H]2[C@@H]([C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C2)C\1,training,0.0
P(=O)(O)(O)C(P(=O)(O)[O-])(O)CCN(CCCCC)C,training,0.0
O=C(N)c1ncn2C(=O)N(C)N=Nc12,training,0.0
P(=O)(OC(OC(=O)CC)C(C)C)(CC(=O)N1[C@H](C(=O)O)C[C@@H](C2CCCCC2)C1)CCCCc1ccccc1,training,0.0
O=C1C(c2[nH]nnn2)=CN=C2C(C)=CC=CN12,training,0.0
O=C([C@H]1Cc2nc[nH]c2CC1)c1c2c(n(C)c1)cccc2,training,0.0
O=C(OC1C[C@@H]2[N+]3([C@H](C1)CC2)CCCC3)C(O)(c1ccccc1)c1ccccc1,training,0.0
O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3C(=C4C(=CC(=O)CC4)CC3)C=C2)CC1)C,training,0.0
N(CCC)[C@@H]1Cc2sc(N)nc2CC1,training,0.0
S(=O)(=O)(N)c1c(OC)ccc(C[C@H](NCCOc2c(OCC)cccc2)C)c1,training,0.0
FCC=1N(c2c(C)cccc2)C(=O)c2c(N=1)ccc(N)c2,training,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)c3c(O)cc(C)nc3)c3ccc(O)cc3)[C@H]2SC1)c1n(C)nnn1,training,0.0
ClCC1N(C)S(=O)(=O)c2c(N1)cc(Cl)c(S(=O)(=O)N)c2,training,0.0
O[C@]1(C#C)[C@]2(CC)[C@H]([C@H]3[C@H](C(=C)C2)[C@@H]2C(=CCCC2)CC3)CC1,training,0.0
O=C(O)c1nc2C(=O)C=C3Oc4c(N=C3c2c(O)c1)cccc4,training,0.0
S(S/C(=C(\N(C=O)Cc1c(N)nc(C)nc1)/C)/CCOC(=O)C(C)C)/C(=C(\N(C=O)Cc1c(N)nc(C)nc1)/C)/CCOC(=O)C(C)C,training,0.0
O=C1C=C2C(=C3[C@H]([C@H]4[C@@](CC)([C@](O)(C#C)CC4)C=C3)CC2)CC1,training,0.0
O=C1N(CC)CC(CCN2CCOCC2)C1(c1ccccc1)c1ccccc1,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)/C(=N\OC)/c1nc(N)sc1,training,0.0
O=C(O)COc1nn(Cc2ccccc2)c2c1cccc2,training,0.0
O[C@H](/C=C/[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C/3\C(=C)[C@@H](O)C[C@H](O)C\3)/CCC2)CC1)C1CC1,training,0.0
ClCCN(N=O)C(=O)NC1CCCCC1,training,0.0
