smiles,group,BBB
Nc1ccc(C2=NN=C(C)Cc3c2cc2OCOc2c3)cc1,training,1.0
OCC,training,1.0
O=C(Oc1c2O[C@@H]3C4(OC)[C@@H]([C@](O)(CCC)C)CC5(C63c2c(cc1)CC5N(C)CC6)C=C4)C,training,1.0
[N+](C)(C)=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,training,0.0
c1(-c2ccncc2)oc2c(c1)cccc2,training,1.0
O=C(N[C@@H](C(C)(C)C)C(=O)N1[C@@H](C(=O)N[C@@H](C(=O)C(=O)N)CC2CCC2)[C@H]2C(C)(C)[C@H]2C1)NC(C)(C)C,training,0.0
C(c1ccccc1)C1NCCc2c3c([nH]c12)cccc3,training,1.0
FC(F)(F)c1cc(OC2CN(C(=O)N)C2)ccc1,training,1.0
Clc1ccc(-c2c(CN(C(=O)CCC)C)n3c(n2)C=CC=C3)cc1,training,1.0
Ic1cc(F)c(NC=2N(C)C(=O)C(C)=C3N(c4cc(NC(=O)C)ccc4)C(=O)N(C(=O)C=23)C2CC2)cc1,training,0.0
N(CCCC1(c2ccccc2)OC(C)(C)c2c1cccc2)C,training,1.0
N(C)(C)c1nccc(-c2nc(N)[nH]n2)c1,training,0.0
O[C@]1(C)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H](Cc5[nH]ncc5C4)CC3)CC2)CC1,training,0.0
O=C(N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O2)[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CN)O2)[C@@H](N)C1)[C@@H](O)CCN,training,1.0
O=C(N[C@H]1[C@H](OC2[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O2)[C@@H](O)[C@H](OC2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CN)O2)[C@@H](N)C1)[C@@H](O)CCN,training,1.0
[N+](C#N)[C-](NC)Nc1cc(-c2nc([N+][C-](N)N)sc2)ccc1,training,0.0
O=CN(/C(/C)=C/1\SC(=O)OCC\1)Cc1c(N)nc(C)nc1,training,1.0
S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(CCN2C(=O)C(C)(C)c3c(C2=O)cc(OC)cc3)cc1,training,0.0
O=C(NCC(CC)(CC)c1cc(OC)ccc1)CCCO,training,1.0
S(c1n(C)cnc1[N+](=O)[O-])c1ncnc2nc[nH]c12,training,0.0
ClC(Cl)C1NS(=O)(=O)c2c(N1)cc(Cl)c(S(=O)(=O)N)c2,training,0.0
OC(CNC(C)C)c1cc(O)cc(O)c1,training,0.0
Clc1c(C2=N[C@@H](C)C(=O)Nc3c2cc([N+](=O)[O-])cc3)cccc1,training,1.0
Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,training,1.0
S(C(=O)C1(O)C2(C)C(C3C(F)(C4(C)C(=CC(=O)C=C4)CC3)C(O)C2)CC1C)C,training,1.0
Oc1c2O[C@@H]3[C@]45[C@H]([C@H](N(C)CC4)Cc(c25)cc1)CCC3,training,1.0
S(=O)(=O)(O)CCc1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@H](NC(=O)c4c(C(=O)O)[nH]cn4)c4ccccc4)[C@H]3SC2)cc1,training,0.0
O=C(N)C(CC=C)(CC)CC,training,1.0
O(C)c1cc2c([C@H](O)[C@@H]3N4C[C@H](C=C)[C@H](C3)CC4)ccnc2cc1,training,0.0
P(=O)(O)(O)C[C@H]1C[C@@H](C(=O)O)NCC1,training,1.0
O([C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](C)O1)[C@@H]1C[C@H](O)C2(CO)C(O)(C1)CC[C@H]1C3(O)C(C)([C@H](C4=CC(=O)OC4)CC3)C[C@@H](O)[C@@H]21,training,0.0
ONC(Cc1ccccc1)C,training,0.0
O=C(O[C@H]1[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)C)[C@@H](OC)C2)[C@H](C)[C@@H](O[C@H]2[C@H](OC(=O)C)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)C[C@@]2(C(=O)[C@@H]1C)OC2)C,training,0.0
O=C(O)C(N/C(/O)=C/1\C(=O)[C@@H](N(C)C)[C@H]2[C@@](O)(C\1=O)C(=O)C1=C(O)c3c(O)cccc3[C@](O)(C)[C@H]1C2)N1CCN(CCO)CC1,training,0.0
Clc1c(-c2c(C(=O)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(C)(C)S[C@H]34)c(C)on2)cccc1,training,1.0
O=C(Nc1c(O)c2C(=O)C3=C([O-])C4(O)C(=O)C(C(=O)N)C(=O)[C@H]([N+](C)C)[C@@H]4C[C@@H]3Cc2c(N(C)C)c1)CNC(C)(C)C,training,0.0
N#Cc1cc2N(CCCN(C)C)c3c(cccc3)CCc2cc1,training,1.0
O=C([C@H](NC(=O)[C@@H]1NC(=O)N(C)C(=O)C1)Cc1[nH]cnc1)N1[C@@H](C(=O)N)CCC1,training,1.0
OC(CN)c1cc(O)ccc1,training,0.0
O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1)C,training,1.0
O=C(N)/C=C/c1cc(OC)c(OC)c(OC)c1,training,1.0
FC(F)(F)c1cc2N(CCCN3CCN(CCOC(=O)CCCCCC)CC3)c3c(Sc2cc1)cccc3,training,1.0
O=C(N(C(C(=O)N(C)C)CC)CC)/C=C/C,training,1.0
OC(CNC(Cc1ccc(O)cc1)C)c1cc(O)cc(O)c1,training,0.0
O=C(N[C@H]/1[C@@]2(C)C(=O)[C@H](C)[C@H](OC2=O)C[C@H](OC(=O)C)/C=C/C(/C)=C/C[C@H](O)/C=C\C(\C)=C\1)C(=O)C,training,0.0
O=C(NC/1C2(C)C(=O)C(C)C(OC2=O)CC(OC(=O)C)/C=C/C(/C)=C\CC(O)/C=C/C(/C)=C\1)C(=O)C,training,0.0
O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](N)c1ccc(O)cc1,training,0.0
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2CC3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,training,0.0
O=C1N(Cc2nc(C)c3c(n2)cccc3)C(=O)c2n(CC#CC)c(N3C[C@@H](N)CCC3)nc2N1C,training,0.0
OC1CCN(CCCN2c3c(Sc4c2cccc4)ccc(C#N)c3)CC1,training,1.0
O=C(N)C1C(=O)[C@H]([N+](C)C)[C@@H]2[C@H](O)[C@@H]3C(O)(C)c4c(c(O)ccc4)C(=O)C3=C([O-])C2(O)C1=O,training,0.0
O=C(OCC(=O)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1O[C@@H](C1CCCCC1)O2)C(C)C,training,1.0
N(CCN1c2c(Sc3c1cccc3)cccc2)(CC)CC,training,1.0
O=C(N[C@@]1(C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@H]([C@]2(O)O1)CCC3)[C@H]1CN(C)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1,training,1.0
O=C(NC1(C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@H]([C@]2(O)O1)CCC3)[C@H]1CN(C)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1,training,0.0
FC(F)(F)CF,training,1.0
ClC(O)CCC,training,1.0
O(CC(O)CNC(C)(C)C)c1c2c(NC(=O)CC2)ccc1,training,0.0
O[C@@H](/C=C/[C@@H](C)[C@@H]1C2(C)[C@@H](/C(=C/C=C\3/C(=C)[C@H](O)C[C@H](O)C/3)/CCC2)CC1)C1CC1,training,0.0
Brc1c2C(=O)N3[C@H](c4c(C(OC(C)(C)C)=O)ncn4-c2ccc1)CCC3,training,1.0
OCc1c(O)c(C)ncc1CO,training,0.0
[O-][N+](C(Cc1ccccc1)C)(Cc1ccccc1)C,training,1.0
O=C(O)c1cc2c(cc(-c3cc(c(OC)cc3)C34CC5CC(C3)CC(C4)C5)cc2)cc1,training,0.0
Clc1c(C(F)(F)F)cc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,training,1.0
O=C(O)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C)CCc1ccccc1,training,0.0
O=C(OCC(=O)[C@@]12[C@]3(C)[C@](OC(/C=C\C)O1)([C@H]1[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)CC3)CC1)CC2)c1ccncc1,training,1.0
ClC1(F)C(F)(F)C1(F)OC,training,1.0
O=C(Nc1ncccc1)C=1N(C)S(=O)(=O)c2c(C=1O)scc2,training,0.0
O=C(NC)c1cn(-c2nc(N)c3ncn([C@H]4[C@@H](O)[C@@H](O)[C@@H](CO)O4)c3n2)nc1,training,0.0
Clc1c(/N=C/2\OCCN\2)c(Cl)ccc1,training,1.0
O=C(CO)[C@@]1(O)C(=C)CC2[C@]1(C)C[C@H](O)C1[C@]3(C)C(=CC(=O)CC3)C=CC21,training,1.0
O(CC1OCCNC1)c1c2c(ccc1)C=CC2,training,1.0
S(=O)(=O)(N)c1c(Oc2ccccc2)c(NCCCC)cc(C(=O)O)c1,training,0.0
O=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c1ccc(NCCCC)cc1,training,0.0
[SH0](=O)(CCC1C(=O)N(N(c2ccccc2)C1=O)c1ccccc1)c1ccccc1,training,0.0
O=C(N[C@@H]([C@H](O)[C@H](O)[C@H](O)CO)C=O)C,training,0.0
Cl[C@]12[C@@H](F)C[C@]3(C)[C@@H](C(=O)CO)[C@H](C)C[C@H]3C1C[C@H](F)C=1[C@]2(C)C=CC(=O)C=1,training,1.0
O=C1C(C/C=C(/CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)\C)=C(C)C(=O)c2c1cccc2,training,0.0
Clc1c(Cc2ccc(OCC)cc2)cc([C@@]23[C@H](O)[C@@H](O)[C@H](O)[C@@](CO)(O2)CO3)cc1,training,0.0
Clc1c(C(F)(F)F)cc(C2(O)CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,training,1.0
Clc1c(CO)[n+](Cc2ccc(-c3c(-c4nnn[n-]4)cccc3)cc2)c(CCCC)[nH]1,training,0.0
O[C@H]1C/C(=C\C=C/2\[C@@H]3C(C)([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC3)CCC\2)/C(=C)CC1,training,0.0
[S+](CC[C@H](N)C(=O)[O-])(C[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)C,training,1.0
O=C(N)Cc1ccc(OCC(O)CNC(C)C)cc1,training,0.0
O=C1OC2(C3(C)[C@@H]([C@@H]4[C@@H](C5(C)C([C@H]6[C@@H]4C6)=CC(=O)CC5)CC3)[C@@H]3[C@@H]2C3)CC1,training,0.0
N([C@@H](Cc1ccccc1)C)(CC#C)C,training,1.0
O=C(O[C@@]1(C(=O)COC(=O)C)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CC,training,1.0
O=C(OCCN(CC)CC)c1ccc(N)cc1,training,1.0
FC(F)(F)c1n2c(nn1)CN(C(=O)C[C@@H](N)Cc1c(F)cc(F)c(F)c1)CC2,training,0.0
CN1[C@@H](C)[C@H](c2ccccc2)OCC1,training,1.0
O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccc(O)cc4)NC3(C)C)C(=O)N12,training,0.0
O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H]([N+]3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N12,training,0.0
O=C(NC1CC2N(C)C(C1)CCC2)c1nn(C)c2c1cccc2,training,1.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H](C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,training,0.0
O=C(OCc1cc(OC(=O)[C@H]2C(C)(C)S[C@@H]3[C@H](NC(=O)Cc4ccccc4)C(=O)N23)ccc1)C(C)C,training,0.0
S(C(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@]3(C)C([C@@H](F)C[C@@H]21)=CC(=O)C=C3)CF,training,1.0
O=NCc1[n+](C)cccc1,training,0.0
O([O-])[N+]CCc1c(C)c(C(N(C(N)(C)C)C(N)(C)C)(C)C)oc1C,training,1.0
O=C(O)C=1C(=O)c2c(N(CC)C=1)nc(C)cc2,training,0.0
O=C(O)C(N)CCCC(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,training,0.0
O=[N+]([O-])c1c([O-])c(O)cc(C(=O)c2ccc(C)cc2)c1,training,1.0
O=[N+]([O-])c1c(O)c(O)cc(C(=O)c2ccc(C)cc2)c1,training,0.0
O=C(OC1(CC#C)CCCCC1)N,training,1.0
Clc1c(N=S(=O)([O-])c2c(C(=O)Cc3c(C)cc4OCOc4c3)scc2)onc1C,training,0.0
C([C@@H]1CN(C)CCC1)C1c2c(Sc3c1cccc3)cccc2,training,1.0
[SH0](=O)(Cc1c(C)c(OCC(F)(F)F)ccn1)c1[nH]c2c(n1)cccc2,training,0.0
O(Cc1cc2c(cc1)cccc2)C1CCNCC1,training,1.0
Clc1cc2[C@H]3[C@@H]4[C@@](Oc2cc1)(NC(=O)C3)CCN(C)C4,training,1.0
O=C1C(C)=CC(=O)c2c1cccc2,training,0.0
O(C)c1c(OC)cc2c(c1)C1N(CC(CC(C)C)C(=O)C1)CC2,training,1.0
Clc1ccc(Nc2c(NC(C)C)cc3[n+](-c4ccc(Cl)cc4)c4c(nc3c2)cccc4)cc1,training,0.0
F[C@@H]1C=2[C@@](C)([C@H]3[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2,training,1.0
FC(F)(F)c1cc(OC[C@H](O)/C=C/[C@@H]2[C@@H](C/C=C/CCCC(=O)OC(C)C)[C@H](O)C[C@H]2O)ccc1,training,0.0
O(CCO)Cn1c2N=C(N)NC(=O)c2nc1,training,1.0
O(C)c1cc2c(cc1)C[C@@H]1N(C)CC[C@]32[C@@H]1CCCC3,training,1.0
S(=O)(=O)(N(C[C@H](OP(=O)([O-])[O-])[C@@H](NC(=O)O[C@H]1COCC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,training,0.0
O=C(Nc1ccc(OC(=O)[C@H]2NC(=O)CC2)cc1)C,training,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cn3nnnc3)[C@H]2SC1)c1sc(C)nn1,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)C[SH0](=O)[C@H]12)/C(=N\OC)/c1nc(N)sc1,training,0.0
Clc1c(NC(=O)c2cc(OCC3CC3)c(OC(F)F)cc2)c(Cl)cnc1,training,0.0
CN1CC2N(c3c(cccc3)Cn3c2ccc3)CC1,training,1.0
O(C1c2c(cccc2)CCc2c1cccc2)C1CCN(C)CC1,training,1.0
Clc1ccc(C(N2CCN(Cc3ccc(C(C)(C)C)cc3)CC2)c2ccccc2)cc1,training,1.0
O=[N+](O[C@H]1[C@H]2OC[C@H](O[N+](=O)[O-])[C@H]2OC1)[O-],training,0.0
O=[N+](O[C@H]1[C@H]2OC[C@@H](O[N+](=O)[O-])[C@H]2OC1)[O-],training,0.0
O=S1(=O)N(CCCN2CCN(c3ncccn3)CC2)C(=O)c2c1cccc2,training,1.0
Clc1c2[C@H](n3cncc3)c3c(cccc3)CCc2cc(Cl)c1,training,0.0
Clc1c(C2=NCCN(C=3OCC(=O)N=3)c3c2cc(Cl)cc3)cccc1,training,1.0
Clc1c(Cl)ccc([C@@]2(O)[C@H](NC(C)C)C3CCC2CC3)c1,training,1.0
S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1,training,0.0
O=C(NC(CC)c1ccccc1)c1c(C)c(-c2ccccc2)nc2c1cccc2,training,1.0
O=C(C(NC)C)c1ccc(OC)cc1,training,0.0
Oc1cc(N(CC2=NCCN2)c2ccc(C)cc2)ccc1,training,0.0
O=C(O)[C@H](NC(=O)c1ccc(NC[C@@H]2NC=3C(=O)N=C(N)NC=3NC2)cc1)CCC(=O)O,training,0.0
OC[C@@H]1[C@H](O)[C@H](O)[C@H](N)[C@H](O)O1,training,0.0
O(CCO)CCN1CCN(CC(CN2c3c(Sc4c2cccc4)cccc3)C)CC1,training,1.0
[N+](CCCCCCCCCC[N+](C)(C)C)(C)(C)C,training,0.0
O=C(OC(C#C)c1ccccc1)N,training,1.0
Clc1c2C(N(C)C)CCCc2c(OC)cc1,training,1.0
P(F)(=O)(OC(C)C)OC(C)C,training,0.0
O=C1C=C2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)CC1,training,1.0
ClCC(=O)[C@]12[C@]3(C)C(C4[C@](F)([C@@H](O)C3)[C@]3(C)C(=CC(=O)CC3)CC4)C[C@H]1OC(C)(C)O2,training,1.0
ClCSC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@]3(C)C([C@@H](F)C[C@@H]21)=CC(=O)C=C3,training,1.0
OCc1cnccc1,training,0.0
O(CC1OC(=O)N(c2ccc(OCc3cc(C#N)ccc3)cc2)C1)C,training,1.0
Clc1c(CCN2CCN(c3nsc4c3cccc4)CC2)cc2c(NC(=O)C2)c1,training,1.0
O=C(N)CN1C(=O)C(c2ccccc2)c2c1cccc2,training,1.0
Clc1c(Cl)ccc(CC(=O)N2[C@H](CN3C[C@H](O)CC3)c3n(ccn3)CC2)c1,training,0.0
Clc1cc2C(c3ccccc3)=NCC(=S)N(C)c2cc1,training,1.0
Clc1cc2C(c3ccccc3)=NCC(=O)N(CC3CC3)c2cc1,training,1.0
Clc1ccc(OC[C@@H](O)CO)cc1,training,1.0
O=C(OC1OC(=O)C2(C)C1C1C=CC2C1)NC,training,1.0
S(/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCOC(=O)COC(=O)C)C(=O)c1occc1,training,1.0
O=C1OC=C([C@@H]2[C@]3(C)[C@@](O)([C@H]4[C@@H]([C@]5(C)C(=C[C@@H](OC6C(O)C(O)C(O)C(C)O6)CC5)CC4)CC3)CC2)C=C1,training,0.0
O=C1N(c2c(C)cccc2)C(/C=C/c2ncccc2)=Nc2c1cccc2,training,1.0
O=C1N(c2c(C)cccc2)C(/C=C\c2ncccc2)=Nc2c1cccc2,training,1.0
Fc1c(N2CCNCC2)cc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,training,0.0
N([C@H](Cc1ccccc1)C)C,training,1.0
F[C@@H]1C=2[C@@](C)([C@H]3[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)CC[C@H]4[C@@H]3C1)C=CC(=O)C=2,training,1.0
BrC=1C(=O)C=C2[C@H](F)CC3[C@](F)([C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)CC[C@@H]34)C2(C)C=1,training,1.0
S(=O)(=O)(N(CCO)CCO)c1ccc(C=2NC(=O)C(C(=O)N[C@@H](C(=O)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(C)(C)S[C@H]34)c3ccc(O)cc3)=CC=2)cc1,training,0.0
N(=C(\NC)/Cc1cc2c(cc1)cccc2)\C,training,1.0
Clc1c(Cl)ccc(CC(=O)N2[C@@H](CN3CCCC3)CN(C(=O)OCC)CC2)c1,training,1.0
O=C(O)c1ccc(C(=C)c2c(C)cc3C(C)(C)CCC(C)(C)c3c2)cc1,training,0.0
Clc1cc2NC(=O)N(C3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2cc1,training,1.0
Oc1c2O[C@H]3[C@](O)(C)CC[C@H]4[C@@H]5N(C)CC[C@]34c2c(cc1)C5,training,1.0
Cl[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,1.0
FC(F)(F)c1cc(N(C(=O)OCC)CCN(C)C)ccc1,training,1.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H]([C@H](N(C)C)C2)[C@]2(C)[C@H](C[C@H](O)[C@@H](OCC)C2)CC3)CC1,training,1.0
Clc1nnc(N2CCN(C/C=C/c3ccccc3)CC2)cc1,training,1.0
O=C(O[C@@H]1[C@H](O)[C@H](Oc2c(C)c3OC(=O)[C@@H](NC(=O)c4cc(CC=C(C)C)c(O)cc4)C(=O)c3cc2)OC(C)(C)[C@@H]1OC)N,training,0.0
O=C(O)[C@@H]1[C@H](O)CC2(O)O[C@@H]1C[C@@H](O[C@H]1[C@H](O)[C@H](N)[C@@H](O)[C@@H](C)O1)/C=C\C=C/C=C/C=C\C[C@@H](C)OC(=O)/C=C\[C@H]1O[C@@H]1C[C@@H](O)C2,training,0.0
O=C(N(CC)CC)c1cnccc1,training,1.0
O[C@@H](CNC(C)(C)C)c1cc(CO)c(O)cc1,training,0.0
Clc1c(S(=O)(=O)N)cc(C(=O)NN2C(C)Cc3c2cccc3)cc1,training,0.0
S(C(CNc1c([N+](=O)[O-])cc[nH]1)(C)C)C(C)(C)c1nc(C)c(C)c(C)c1,training,1.0
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N=C(CSCc3ccccc3)Nc2c1,training,0.0
[SH0](=O)([O-])CNc1ccc(S(=O)(=O)c2ccc(NC[SH0](=O)[O-])cc2)cc1,training,0.0
O=C1N(C)C(CC)(c2ccccc2)C(=O)N1,training,1.0
N(CCCn1nc(c(-c2ccccc2)c1)-c1ccccc1)(C)C,training,1.0
O[C@@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@](O)([C@H](N(CC2CCC2)CC3)C4)CC1,training,1.0
S(CC[C@H](NC(=O)[C@@H](NC(=O)CCNC(=O)OC(C)(C)C)Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N)Cc1ccccc1)CC(=O)O)C,training,0.0
Oc1ccc(/C(/C(=C\C)/c2ccc(O)cc2)=C/C)cc1,training,0.0
N#CC(NC(Cc1ccccc1)C)c1ccccc1,training,1.0
S(=O)(=O)(NC(=O)NC(C)C)c1c(Nc2cc(C)ccc2)ccnc1,training,0.0
O([C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)c1c(CO)cccc1,training,1.0
O=C(Nc1c(C)cccc1C)CN1C(=O)CCC1,training,1.0
Clc1c2C(=O)N(C)Cc3c(-c4nc([C@](O)(CO)C)on4)ncn3-c2ccc1,training,0.0
O=C(O)[C@@](N)(Cc1ccc(O)cc1)C,training,0.0
S(=O)(=O)(Nc1c(C)c(C)no1)c1ccc(N)cc1,training,1.0
O=C(O)C(CCC)CCC,training,1.0
[N+](=C(/NCc1ccccc1)\NC)\C,training,0.0
BrCCC(=O)N1CCN(C(=O)CCBr)CC1,training,0.0
Fc1c(N2CCN(C)CC2)c2SCCN3c2c(C(=O)C(C(=O)O)=C3)c1,training,0.0
FC(F)(F)c1cc2/C(=C/CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,training,1.0
BrC1C(OC(=O)C)CCC2(C)C1C(Br)CC1C3C(C)(C(C(CCCC(C)C)C)CC3)CCC21,training,1.0
O(CCN(C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2ccccc2)cc1,training,1.0
O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C)C(C)(C)S[C@H]12)Cc1ccccc1,training,0.0
O=C(N(CC)CC)CNC(=O)c1cc(OC)c(OC)c(OC)c1,training,1.0
O([C@H]1[C@H](O)C(O[C@@H]2[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O2)[C@H](N)C[C@@H]1N)[C@@H]1[C@H](N)C[C@H](O)[C@@H](CN)O1,training,0.0
O=C1N([C@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O2)C=NC(N)=N1,training,0.0
Fc1ccc(C(CCCN2CCN(C(=O)NCC)CC2)c2ccc(F)cc2)cc1,training,1.0
ClCCC(N)CCCl,training,0.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)/C(=N\OC)/c1nc(N)sc1,training,0.0
Fc1c(N2CCN(C)CC2)cc2N(c3ccc(F)cc3)C=C(C(=O)O)C(=O)c2c1,training,0.0
O=C(OCC1=C(C(=O)OC(OC(=O)CCCOC)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)/c3occc3)[C@H]2SC1)N,training,0.0
O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)C(Oc1ccccc1)C,training,0.0
O[C@@H]1[C@H](C(C)C)CC[C@H](C)C1,training,0.0
OCCCCCCCCCCCCCCCCCCCCCC,training,0.0
O=C(C)c1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,training,1.0
O(C)c1c(OC)cc(NCc2c(C)c3c(N)nc(N)nc3cc2)cc1OC,training,0.0
O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)CC1,training,0.0
Fc1c(C2=NCC(CNC(=O)c3cscc3)N(C)c3c2cccc3)cccc1,training,1.0
O=C(OCOC(=O)C1C(C)(C)SC2C(/N=C/N3CCCCCC3)C(=O)N12)C(C)(C)C,training,0.0
O=C(OCC)c1n(C(C)c2ccccc2)cnc1,training,1.0
FC(F)(F)c1cc2N(CCCN3CCN(C4CC4)CC3)c3c(Sc2cc1)cccc3,training,1.0
O=C1[C@]2(C)Oc3c(O)ccc4c3[C@@]32[C@H]([C@H](N(C)CC3)C4)CC1,training,1.0
Clc1c(Cl)cccc1Oc1c(Cl)cc2nc(SC)[nH]c2c1,training,0.0
S(CCNc1c([N+](=O)[O-])c(Cc2ccccc2)c[nH]1)c1oc(CN(C)C)cc1,training,1.0
O=C1C(c2ccccc2)OC(N)=N1,training,1.0
O=C1C2Oc3c(O)ccc4c3C32C(NCCCCC)(C=C1)C(N(C)CC3)C4,training,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@]4(C(=O)CO)OC(CC)(CC)O[C@@H]4C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,training,1.0
S(=O)(=O)(CC)c1c(N)cc(OC)c(C(=O)NCC2N(CC)CCC2)c1,training,1.0
NCCc1[nH]cnc1,training,0.0
ClC(Cl)(Cl)C(=O)Nc1ccc(O)cc1,training,1.0
BrC(Br)(O)CBr,training,1.0
Nc1ccncc1,training,1.0
Brc1ccc(C(OCCN(C)C)c2ccccc2)cc1,training,1.0
O=C1c2c(O)cccc2Cc2c1c(O)ccc2,training,0.0
O(CCN1CCC(N2C(=O)Nc3c2cccc3)CC1)c1ccccc1,training,1.0
FC(F)(F)c1cc(N2CCN(CCOC(=O)c3c(Nc4c5c(ncc4)cc(C(F)(F)F)cc5)cccc3)CC2)ccc1,training,0.0
O=C(OC[C@@H]1[C@@]2(OC)N(C=3C(=O)C(C)=C(N)C(=O)C1=3)C[C@H]1N[C@@H]21)N,training,0.0
