smiles,group,SR-HSE
S(=O)(=O)(NC1(C(=O)NO)CCOCC1)c1ccc(Oc2ccc(F)cc2)cc1,training,0.0
O=C1Nc2c(C)cc(CCN3CCN(c4nsc5c4cccc5)CC3)cc2C(C)(C)C1,training,1.0
S(c1cc(C2(C(=O)N)CCOCC2)ccc1)c1ccc(-n2c(C)ncc2)cc1,training,0.0
FC(F)(F)c1scc(C(O)CNC(Cc2ccc(OCC(=O)O)cc2)C)n1,training,0.0
Fc1ccc(Oc2c(C(=O)NCc3ccc(C(O)(C)C)cc3)cccn2)cc1,training,0.0
FC(F)(F)c1cc(C(F)(F)F)cc(CN(C(=O)C)[C@@H]2c3c(N(C(=O)OC(C)C)[C@H](CC)C2)ccc(C(F)(F)F)c3)c1,training,0.0
Fc1c(CNC(=O)c2c(Oc3cc4OCOc4cc3)nccc2)ccc(O[C@@H](C(=O)O)C)c1,training,0.0
O(C)c1c(CN[C@@H]2[C@H](c3ccccc3)N[C@@H](CC)CC2)cc2N(C)C(=O)[C@H]3[C@@H](c2c1)C3,training,0.0
O=C(N[C@@H]1C2CCN(C1)CC2)c1ncc2occc2c1,training,0.0
O=C(N[C@@H]1C2CCN(C1)CC2)c1cc2OCCOc2cc1,training,0.0
O=C(Oc1cc2c(cc1)CCC2)[C@H](COCCOC)CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1,training,0.0
Clc1c(-n2c(COC)nnc2-c2c[n+]([O-])ccc2)c2NC(=O)C(=O)Nc2cc1Cl,training,0.0
S(=O)(=O)(N1CCN(CC)CC1)c1cc(c(OCCC)cc1)C1=Nc2c(CC)n(Cc3ncccc3)nc2C(=O)N1,training,0.0
S(=O)(=O)(N)c1cc(CN(C)C)c(Oc2cc(C)c(SC)cc2)cc1,training,0.0
O=C(N[C@H]1C(=O)N2c3c(C(c4ccccc4)=N1)cc(N)cc3CC2)c1cnccc1,training,0.0
O=C1ON=C(CC2(CN)CCCCC2)N1,training,0.0
Fc1c(-c2c(C3=Cn4c(C(C)C)nnc4C=C3)ocn2)cc(F)cc1,training,0.0
Clc1c(Cl)ccc([C@H]2c3c([C@@H](NC)CC2)cc(S(=O)(=O)N)cc3)c1,training,0.0
Brc1cc(F)c(CN2C(=O)N(CC(=O)O)c3c(C2=O)ccc(Cl)c3)cc1,training,0.0
Fc1cc2nc(COc3cc4[C@H](O)[C@H](Cc5cc(C(=O)O)ccc5)COc4cc3)sc2cc1,training,0.0
S(=O)(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1occ(C(O)(C)C)c1,training,0.0
Fc1ccc(Oc2cc(O[C@H]3C=C[C@@H](N(O)C(=O)N)C3)ccc2)cc1,training,0.0
Clc1cc(CNc2ncnc3n([C@H]4[C@H](O)[C@H](N)[C@@H](C(=O)NC)O4)cnc23)c(OCc2onc(C)c2)cc1,training,0.0
O=C(O)C(=O)Nc1cc(C)c(Oc2c3c(c(O)cc2)CCC3)c(C)c1,training,0.0
O=C(O)CCn1c2c(c(OCCc3c(C)oc(-c4ccccc4)n3)ccc2)cc1,training,0.0
Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,training,0.0
O=C(N(C(C)C)Cc1ccccc1)C(C)(C)C,training,0.0
C(CCCCCCCC)CCCCCCC,training,0.0
O=C1N([C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O2)C=CC(N)=N1,training,0.0
O=C1NSc2c1cccc2,training,1.0
O(CCOCCOC)CCOC,training,0.0
O=C(OCCCC)c1ccccc1,training,0.0
C(CC)Cc1ccccc1,training,0.0
Brc1ccc(Oc2ccccc2)cc1,training,0.0
O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(O)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,training,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO,training,0.0
O=C(OCCCCCC)C(OC(=O)CCC)(CC(=O)OCCCCCC)CC(=O)OCCCCCC,training,0.0
O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1,training,0.0
O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,training,1.0
Oc1ccc(/C(=C(\CC)/c2ccc(O)cc2)/CC)cc1,training,1.0
O=C(OCCCCCCCC(C)C)c1c(C(=O)OCCCCCCCC(C)C)cccc1,training,0.0
C(CCCCCCC)CCCCCCC,training,0.0
C(C)(C)(C)c1ccccc1,training,0.0
O=C1[C@@H]([C@@H](O)CO)OC(=O)C1O,training,0.0
O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,training,0.0
O=C(N[C@@H]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,training,0.0
Cl[C@H]1C(Cl)C[C@@H]2C3(Cl)C(Cl)(Cl)[C@@](Cl)(C(Cl)=C3Cl)[C@H]12,training,1.0
Clc1nc(NC(C)(C)C)nc(NCC)n1,training,0.0
C(CCCCCCN1CC(C)OC(C)C1)CCCCCC,training,0.0
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,training,0.0
Clc1ccc(C(O)(C(=O)OCC)c2ccc(Cl)cc2)cc1,training,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,training,0.0
S(=O)(=O)(N)c1ccc(-n2c(-c3ccc(C)cc3)cc(C(F)(F)F)n2)cc1,training,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C(=C)C,training,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,training,0.0
ICCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,training,0.0
S(SC1CCCCC1)C1CCCCC1,training,0.0
Clc1c(-c2nc(C(=O)N(C(CC)C)C)cc3c2cccc3)cccc1,training,0.0
FC(F)(F)c1nc(OCc2c(/C(/C(=O)OC)=C\OC)cccc2)ccc1,training,0.0
O=C(OCc1ccccc1)c1c(C(=O)O)cccc1,training,0.0
Oc1cc2-c3c(cccc3)Cc2cc1,training,0.0
S(=O)(=O)(c1cc(CC=C)c(O)cc1)c1cc(CC=C)c(O)cc1,training,0.0
O=C(OCC(OC(=O)C)COC(=O)C)CCCCCCCCCCC(OC(=O)C)CCCCCC,training,0.0
O=C(OCCCCCCC(C)C)C1C(C(=O)OCCCCCCC(C)C)CCCC1,training,0.0
O=C(OCCCCCCC(C)C)c1c(C(=O)OCCCCCCC(C)C)ccc(C(=O)OCCCCCCC(C)C)c1,training,0.0
O=C(OC(Cc1ccccc1)(C)C)CCC,training,0.0
O=[N+]([O-])c1oc(-c2oc(N)nn2)cc1,training,0.0
O=C(O)C1CCC(C(=O)O)CC1,training,0.0
O=C(Nc1snnc1)Nc1ccccc1,training,0.0
C12(OCCCC1)OCCCC2,training,0.0
Clc1c(C)c([N+](=O)[O-])ccc1,training,0.0
N(CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,training,0.0
O=C(OC)Cc1c2c(ccc1)cccc2,training,0.0
Nc1nc(C)ccc1,training,0.0
ClCC#CCOC(=O)Nc1cc(Cl)ccc1,training,1.0
O=C1N(c2ccccc2)C(=O)C=C1,training,1.0
O(C(OC)Cc1ccccc1)C,training,0.0
Clc1cc(OC(C(=O)O)C)ccc1,training,0.0
O=[N+]([O-])C=Cc1ccccc1,training,1.0
N#CN,training,0.0
O=C(NC(=O)/C(=N/OC)/C#N)NCC,training,0.0
O=C(OCCC)NCCCN(C)C,training,0.0
O=C(O)c1c(C(=O)O)cc(CC)cn1,training,0.0
O=C(N(NC(=O)c1ccc(CC)cc1)C(C)(C)C)c1cc(C)cc(C)c1,training,0.0
O=C(CC(=O)c1ccccc1)c1ccccc1,training,0.0
O=C(C)c1ccc(OC)cc1,training,0.0
O=C(OCCc1ccccc1)Cc1ccccc1,training,0.0
O=[N+]([O-])c1cc[n+]([O-])cc1,training,0.0
OC(C(CCC)C)CC,training,0.0
O1COCC1,training,0.0
Clc1ncc(CN2/C(=N/C#N)/SCC2)cc1,training,0.0
Clc1c(OC(F)F)n(C)nc1-c1c(F)cc(Cl)c(OCC(=O)OCC)c1,training,0.0
O=C(OCc1ccccc1)C=Cc1ccccc1,training,0.0
Clc1c(Cl)cc(Cl)c(OP(=S)(OC)OC)n1,training,0.0
S(=O)(=O)([O-])c1c2c(c(S(=O)(=O)[O-])ccc2)ccc1,training,0.0
ClCC(=O)N(C(COC)C)c1c(C)scc1C,training,0.0
O=Cc1ccc(N(C)C)cc1,training,0.0
O=C(C=CC=1C(C)(C)CCCC=1C)C,training,0.0
OCC[C@H](CCC=C(C)C)C,training,0.0
O=Cc1ccc(C(C)C)cc1,training,0.0
O(C(COc1ccc(Oc2ccccc2)cc1)C)c1ncccc1,training,0.0
Clc1cc(C)c(OC)cc1,training,0.0
S=P(OC)(OC)Oc1nc(N(CC)CC)nc(C)c1,training,0.0
ClC=1C(=O)N(c2ccccc2)N=CC=1N,training,0.0
Clc1ccc(C(CO)c2ccc(Cl)cc2)cc1,training,0.0
[Si](O[Si](O[Si](C)C)(C)C)(O[Si](C)C)(C)C,training,0.0
O=C(OCCC)c1ncc(C(=O)OCCC)cc1,training,0.0
S(=O)(=O)(NCCSP(=S)(OC(C)C)OC(C)C)c1ccccc1,training,0.0
Brc1c(O)c(C2C(=O)c3c(C2=O)cccc3)nc2c1cccc2,training,0.0
O=C(OC)c1c(C(=O)O)cccc1,training,0.0
S=C(S)NC,training,0.0
O(CC=C)c1nc(OCC=C)nc(OCC=C)n1,training,0.0
Clc1c(C(=O)O)c2ncc(Cl)cc2cc1,training,0.0
Clc1c(OC)cc(Cl)c(OC)c1,training,0.0
O=[N+]([O-])c1c(O)c(C(C)(C)C)cc([N+](=O)[O-])c1,training,0.0
Clc1ccc(OCC(=O)O)cc1,training,0.0
Clc1c(C(=O)O)c(Cl)ccc1Cl,training,0.0
OCCCO,training,0.0
[Si](OCC)(OCC)(OCC)CCC1CC2OC2CC1,training,0.0
Brc1cc(Cl)c(OP(SCCC)(=O)OCC)cc1,training,0.0
[Sn](O)(c1ccccc1)(c1ccccc1)c1ccccc1,training,1.0
O(C)c1ccc(CCO)cc1,training,0.0
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,training,0.0
O=C(OCC(O)CO)CCCCCCCCCCC,training,0.0
Clc1c(NS(=O)(=O)c2nn3C(OCC)=NC(F)=Cc3n2)c(Cl)ccc1,training,0.0
S(=O)(=O)(O)c1c2c(c(O)cc1)nccc2,training,0.0
[As](=O)(O)(C)C,training,1.0
O=[N+]([O-])c1cc(C(=O)O)cc(C(=O)O)c1,training,0.0
N#CCCNCCC#N,training,0.0
ClC(Cl)(Cl)SN1C(=O)C2C(C1=O)CC=CC2,training,1.0
C[N+]1(C)CCCCC1,training,0.0
Clc1c([N+](=O)[O-])cc(Cl)cc1C(=O)O,training,0.0
O=C(N)C,training,0.0
O=C(Oc1cc(N=CN(C)C)ccc1)NC,training,0.0
Clc1c(Oc2ccc(OC(C(=O)OC)C)cc2)ccc(Cl)c1,training,0.0
O=C1c2c(NC(C)C)ccc(NC(C)C)c2C(=O)c2c1cccc2,training,0.0
O(CCO)c1cc(OCCO)ccc1,training,0.0
Clc1c(n(S(=O)(=O)N(C)C)c(C#N)n1)-c1ccc(C)cc1,training,1.0
OC(C(O)C)C,training,0.0
O=C(OC)Cc1ccccc1,training,0.0
Brc1c(Cl)cc(NC(=O)N(OC)C)cc1,training,0.0
ClCC(SP(=S)(OCC)OCC)N1C(=O)c2c(C1=O)cccc2,training,0.0
Clc1ccc(CCC(C#N)(Cn2ncnc2)c2ccccc2)cc1,training,0.0
O=C(OCCOC)CC#N,training,0.0
[N+](CC)(CC)(CC)C,training,0.0
OCC(CCCCCCCC)CCCCCC,training,0.0
O=C1C(O)=C(CC)OC=C1,training,0.0
ClC(Cl)(SN1C(=O)C2C(C1=O)CC=CC2)C(Cl)Cl,training,1.0
[C@@H](C=C)(CCC=C(C)C)C,training,0.0
O=C(N(CC)c1c(C)cccc1)C=CC,training,0.0
P(=O)(O/C(=C/C(=O)NC)/C)(OC)OC,training,0.0
Clc1c(Cl)c(Cl)c(SC)c(Cl)c1Cl,training,0.0
O=C(OCC)Cc1ccccc1,training,0.0
OCCN(CCO)CCCC,training,0.0
O=C/C=C/CCCCCC,training,0.0
FC(F)(F)c1cc(Oc2c(C(=O)Nc3c(F)cc(F)cc3)cccn2)ccc1,training,0.0
C(Cc1ccccc1)c1ccccc1,training,0.0
Clc1c(OCC(=O)OCCCCC)cc(N2C(=O)C3=C(C2=O)CCCC3)c(F)c1,training,0.0
FC(F)(F)c1c(c(CC(C)C)c(C(=O)OC)c(C(F)F)n1)C=1SCCN=1,training,0.0
O=C1C(O)=C(C)OC1C,training,0.0
Clc1c(Oc2c(F)c(Oc3c(/C(=N\OC)/C=4OCCON=4)cccc3)ncn2)cccc1,training,0.0
ClCSP(=S)(OCC)OCC,training,0.0
S(=O)(=O)(Nc1c(F)cccc1F)c1nn2c(n1)N=C(C)C=C2,training,0.0
O=CCC/C=C\CCCCC,training,0.0
O=C(OCCOC1C2C3C=CCC3C(C1)C2)C(=C)C,training,0.0
Clc1n(C(C)C)nc(OP(=S)(OCC)OCC)n1,training,0.0
Clc1c(SCC(=O)OC)cc(/N=C/2\SC(=O)N3N\2CCCC3)c(F)c1,training,0.0
OCCCCCCC/C=C/C=C/C,training,1.0
Clc1ccc(NC(=O)N)cc1,training,0.0
O=C(O)[C@H](O)C,training,0.0
OCC=Cc1ccccc1,training,0.0
Clc1c(C(=O)O)c(Sc2nc(OC)cc(OC)n2)ccc1,training,0.0
S(=O)(=O)(N)c1ccc(NC(=O)C)cc1,training,0.0
Clc1c(OCC(=O)OCC)cc(N2C(=O)C(C)=C(C(F)(F)F)C=N2)c(F)c1,training,0.0
S(N(C(O/N=C(/SC)\C)=O)C)N(C(O/N=C(/SC)\C)=O)C,training,1.0
O=C1NOC(C)=C1,training,0.0
S=P(O/C(=C/C(=O)OC(C)C)/C)(OC)NCC,training,0.0
OCCCCCCCCC,training,0.0
O=C(OC(C)C)NNc1c(OC)ccc(-c2ccccc2)c1,training,0.0
ON1C(C)(C)CC(O)CC1(C)C,training,0.0
O=C(CC(OC)(C)C)C,training,0.0
O=C1OC(CC)CC1,training,0.0
O(c1cc2C(=O)OC(=O)c2cc1)c1cc2C(=O)OC(=O)c2cc1,training,0.0
[Hg](Cl)c1ccccc1,training,1.0
O=C1N(/N=C/c2cnccc2)CC(C)=NN1,training,0.0
OCCCCCO,training,0.0
Cc1c2c(c(C)cc1)cccc2,training,0.0
Clc1cc[n+]([O-])cc1,training,0.0
S(C(=O)N(CC)C1CCCCC1)CC,training,0.0
O(CC(CCCC)CC)CCC#N,training,0.0
Clc1ccc(OC(C(=O)C(C)(C)C)n2ncnc2)cc1,training,0.0
O=C(OCCCC)c1c(C(=O)O)cccc1,training,0.0
O=C(OCc1ccccc1)CCC,training,0.0
ClC(Cl)=CC1C(C)(C)C1C(=O)OC(C#N)c1cc(Oc2ccccc2)ccc1,training,0.0
S(=O)(=O)(Nc1nc2c(nc1)cccc2)c1ccc(N)cc1,training,0.0
Clc1c(CO)ccc(Cl)c1,training,0.0
ClC(Cl)(Cl)C(Cl)OP(=S)(OCC)OCC,training,0.0
O(C(C)(C)C)C(=O)c1ccc(CO/N=C/c2c(Oc3ccccc3)n(C)nc2C)cc1,training,0.0
ClNS(=O)(=O)c1ccc(C)cc1,training,0.0
Cl/C(/C(F)(F)F)=C\C1C(C)(C)C1C(=O)OCc1c(F)c(F)c(C)c(F)c1F,training,0.0
O=C(O)c1c(C2=NC(=O)C(C(C)C)(C)N2)ncc(C)c1,training,0.0
O=C(N(C)C)Nc1ccccc1,training,0.0
OCC(CCCCC)CCC,training,0.0
FC(F)(F)c1c([N+](=O)[O-])ccc(O)c1,training,0.0
Clc1c(OC(F)(F)C(F)C(F)(F)F)cc(Cl)c(NC(=O)NC(=O)c2c(F)cccc2F)c1,training,0.0
Clc1c(C)cc(O)c(C(C)C)c1,training,0.0
Ic1c(Cl)cc(OP(=S)(OC)OC)c(Cl)c1,training,0.0
Clc1ccc(C(=CC(=O)N2CCOCC2)c2cc(OC)c(OC)cc2)cc1,training,0.0
S=C=NC,training,0.0
O=C(OCC)c1ccc(N(C)C)cc1,training,0.0
Ic1c(I)cc(I)cc1C(=O)O,training,0.0
S(=O)(=O)(O)c1cc(CN(CC)c2ccccc2)ccc1,training,0.0
Clc1cc(C)ccc1,training,0.0
S(=O)(=O)(C)c1c(C(=O)c2c(C3CC3)onc2)ccc(C(F)(F)F)c1,training,0.0
ClC(Cl)(Cl)c1nc(OCC)sn1,training,0.0
OCC(CC)CC,training,0.0
O=C(C=Cc1ccc(OC)cc1)CC,training,0.0
N(/C=N/c1c(C)cc(C)cc1)(/C=N/c1c(C)cc(C)cc1)C,training,0.0
O=C1C(C)=CC[C@@H](C(=C)C)C1,training,0.0
NCc1ccccc1,training,0.0
OC(CCCC(CCO)C)(C)C,training,0.0
O=C(O)[C@]12OC(C)(C)O[C@H]1[C@@H]1OC(C)(C)OC[C@@H]1O2,training,0.0
OCCc1ncccc1,training,0.0
O=C(Oc1ccccc1)c1c(C(=O)Oc2ccccc2)cccc1,training,0.0
O=C(OCCC(C(CC)CC)C)C,training,0.0
O=CC(CCC=C(C)C)C,training,0.0
O(C)c1c2c(OC(=O)C=C2)cc(OC)c1,training,0.0
ClCC(=O)C(NC(=O)c1cc(Cl)c(C)c(Cl)c1)(CC)C,training,1.0
O=C1O[C@@H]2C[C@@]3(O[C@H](CC)[C@@H](C)CC3)O[C@@H](C2)C/C=C(\C)/C[C@@H](C)/C=C/C=C\2/[C@]3(O)[C@@H]([C@H](O)C(C)=C[C@@H]13)OC/2,training,1.0
Brc1c(O)c(Br)cc(/C=N/Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2)c1,training,1.0
Clc1c(C2C(Cn3ncnc3)(c3ccc(F)cc3)O2)cccc1,training,0.0
O=C(OC(C)c1ccccc1)C,training,0.0
[Si](OC)(OC)(OC)CCC,training,0.0
O=C(C)c1[nH]ccc1,training,0.0
O=C(O)CCCCCCCCCC(=O)O,training,0.0
Clc1c(CN(CC)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(F)ccc1,training,0.0
O=C(OCCOCCOCCOCCOC(=O)C(=C)C)C(=C)C,training,0.0
Clc1c(CN2C(=O)C(C)(C)CO2)cccc1,training,0.0
ClC(Cl)(SN(S(=O)(=O)N(C)C)c1ccccc1)F,training,1.0
OCCC(CCCC(C)C)C,training,0.0
C(C)(C)C1=CCC(C)=CC1,training,0.0
ClCC(=O)NCO,training,0.0
S=P(OC(C)C)(OCC)Oc1cnc(C(C)(C)C)nc1,training,0.0
O=C(N(C)c1sc2c(n1)cccc2)NC,training,0.0
O=C(OCC)CCCCCCCCCCC,training,0.0
O=CC1=CC[C@@H](C(=C)C)CC1,training,0.0
O=C1OCCOC(=O)CCCCCCCCCCC1,training,0.0
O=C(OC)C(C(=O)C)CC(=O)OC,training,0.0
O=C(OCCc1ccccc1)CC,training,0.0
OCCCC/C=C/CCCC,training,0.0
O=C(OC)C#CCCCCC,training,0.0
Clc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,training,0.0
ClCC(=O)Nc1ccccc1,training,1.0
S(CCCC)CCCC,training,0.0
S=C(NCCCC)NCCCC,training,1.0
S(CCC(=O)O)CCC(=O)O,training,0.0
O=C(NNC(=O)N)N,training,0.0
Clc1ccc(N=C=O)cc1,training,0.0
ClC(C(=O)OCC)Cc1c(Cl)cc(F)c(N2C(=O)N(C(F)F)C(C)=N2)c1,training,0.0
Clc1c(C(COC(F)(F)C(F)F)Cn2ncnc2)ccc(Cl)c1,training,0.0
O=C(OC)/C=C\C(=O)OC,training,0.0
OC(CO)CCCCO,training,0.0
O=C(O)c1c(C2=NC(C(C)C)(C)C(=O)N2)nccc1,training,0.0
[Si](O[Si](C)(C)C)(O[Si](C)(C)C)(C)C,training,0.0
O=C(Oc1c(C)c(C)nc(N(C)C)n1)N(C)C,training,0.0
S(C)c1nc(N=[N+]=[N-])nc(NC(C)C)n1,training,0.0
O=C(OCCCCCC)CCCCC(=O)OCCCCCC,training,0.0
S(=O)(=O)(OCCCCCCCCC)[O-],training,0.0
Clc1cnc2N(CSP(=O)(OC)OC)C(=O)Oc2c1,training,0.0
S(=O)(=O)(Nc1nn2C(OC)=NC=C(OC)c2n1)c1c(OCC(F)F)cccc1C(F)(F)F,training,0.0
OCC/C=C\CC,training,0.0
OCCNC,training,0.0
S(=O)(=O)(O)c1c(C)ccc(C)c1,training,0.0
S(=O)(=O)([O-])c1cc2c(cc1)cccc2,training,0.0
OC(CO)CCCCCC,training,0.0
Clc1c(CC#N)ccc(Cl)c1,training,0.0
[SH0](=O)(Cc1c(C)c(OCC(F)(F)F)ccn1)c1[nH]c2c(n1)cccc2,training,0.0
O(C)c1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,0.0
O=C(OCCc1ccccc1)C,training,0.0
Clc1ncc(CN2/C(=N/[N+](=O)[O-])/NCC2)cc1,training,0.0
Fc1c(Oc2ccc(O[C@@H](C(=O)OCCCC)C)cc2)ccc(C#N)c1,training,0.0
C(C)(C)c1cc(C(C)C)cc(C(C)C)c1,training,0.0
[Si](OC)(OC)(C)C,training,0.0
ClC(=O)OCCOCCOC(Cl)=O,training,0.0
Clc1c(C(=O)NCc2ccc(C(C)(C)C)cc2)n(C)nc1CC,training,1.0
O=C1OC(CCCCC)CC1,training,0.0
O(CCC)CCC,training,0.0
O=C(OCC=Cc1ccccc1)C,training,0.0
Clc1ncc(CN(C(=NC#N)C)C)cc1,training,0.0
FC(F)(F)c1cc(C(=NOCc2c(C(=NOC)C(=O)OC)cccc2)C)ccc1,training,0.0
FC1(F)Oc2c(-c3c(C#N)c[nH]c3)cccc2O1,training,0.0
Clc1ccc([C@H]2[C@H](C)N(C(=O)NC3CCCCC3)C(=O)S2)cc1,training,0.0
O=C(OCCCCCCCCCC/C=C/CC)C,training,0.0
O=C(OCCOc1ccccc1)C(=C)C,training,1.0
O=C(O)C(CC)CC,training,0.0
O(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,training,0.0
O=C(OCCOc1ccccc1)C(C)C,training,0.0
Fc1c(N2C(=O)C3=C(C2=O)CCCC3)cc2N(CC#C)C(=O)COc2c1,training,0.0
Cl/C(/C(F)(F)F)=C\C1C(C)(C)C1C(=O)OCc1c(C)c(-c2ccccc2)ccc1,training,0.0
ClCN1C(=O)c2c(N=N1)cccc2,training,0.0
O=C(OCC)/C=C(/C=C/C[C@H](CCCC(C)C)C)\C,training,1.0
O=C(NN)CCCCC(=O)NN,training,0.0
[Si](O[Si](O[Si](C)(C)C)C)(C)(C)C,training,0.0
BrCCCCBr,training,0.0
FC(F)(F)c1sc(OCC(=O)N(C(C)C)c2ccc(F)cc2)nn1,training,0.0
O=C(C(O)(C)C)c1ccc(OCCO)cc1,training,0.0
Clc1c(NC(=O)C2(C(=O)O)CC2)ccc(Cl)c1,training,0.0
O(C(c1c(C)cccc1)c1ccccc1)CCN(C)C,training,0.0
O(CCO)C,training,0.0
O=C(OCC)CC,training,0.0
FC(F)(F)c1cc([N+](=O)[O-])c(N(CC(=C)C)CC)c([N+](=O)[O-])c1,training,0.0
C(C)(C)c1cc2c(cc(C(C)C)cc2)cc1,training,0.0
O=CC(Cc1ccc(C(C)C)cc1)C,training,0.0
FC(F)(F)c1cnc(Oc2ccc(OC(C(=O)OCCCC)C)cc2)cc1,training,0.0
SC(CC)C,training,0.0
N(Cc1ccccc1)Cc1ccccc1,training,0.0
ClC=1C(=O)N(C(C)(C)C)N=CC=1SCc1ccc(C(C)(C)C)cc1,training,0.0
O=C(NC(C)(C)C)C=C,training,0.0
S(C)C=1N(Nc2ccccc2)C(=O)[C@](C)(c2ccccc2)N=1,training,0.0
Clc1nccc(NC(=O)Nc2ccccc2)c1,training,0.0
Clc1c(N)c(Cl)c(OCC(=O)O)nc1F,training,0.0
Clc1c(OCCCC(=O)O)ccc(Cl)c1,training,0.0
Brc1c(Cl)cc(OP(=S)(OCC)OCC)c(Cl)c1,training,0.0
O=C(N(NC(=O)c1c(C)c(OC)ccc1)C(C)(C)C)c1cc(C)cc(C)c1,training,0.0
Clc1cc(Cl)cc(N2C(=O)C(C=C)(C)OC2=O)c1,training,0.0
S(SC(=S)N(C)C)C(=S)N(C)C,training,1.0
Clc1nc(N)nc(N)n1,training,0.0
O=C(OCCOCCOCCOCCOC(=O)C(CCCC)CC)C(CCCC)CC,training,0.0
O=C(OC/C=C(/CCC=C(C)C)\C)CCC,training,0.0
Cl/C=C/CO/N=C(\CC)/C=1C(=O)CC(C2CCOCC2)CC=1O,training,0.0
Clc1c(C2(Cn3ncnc3)OC(C)CO2)ccc(Oc2ccc(Cl)cc2)c1,training,0.0
BrC=1C(=O)N(C(CC)C)C(=O)NC=1C,training,0.0
S(=O)(=O)(Oc1cc2C(C)(C)C(OCC)Oc2cc1)C,training,0.0
ClC(C(Cl)CC(Cl)C(Cl)C(Cl)C)C(Cl)CC,training,0.0
Clc1c(-n2c(N)c([SH0](=O)C(F)(F)F)c(C#N)n2)c(Cl)cc(C(F)(F)F)c1,training,0.0
O=C(OCc1ccc(OC)cc1)C,training,0.0
S(C(=NOC(=O)NC)C)C,training,0.0
O=C(C)c1c(O)cccc1,training,0.0
O=[N+]([O-])c1c(NC(CC)C)c([N+](=O)[O-])cc(C(C)(C)C)c1,training,0.0
O=C(O)COc1c(C)cccc1,training,0.0
O=C(OCCc1ccccc1)C(C)C,training,0.0
O=C1OCCCCCCCCCCCCCC1,training,0.0
O=C1N(C=C)CCCCC1,training,0.0
P(=O)(OCC)(OCC)Oc1nc(C(C)C)nc(C)c1,training,0.0
C(C)(C)C1=CC=C(C)CC1,training,0.0
O(Cc1c(C)cccc1)[C@@H]1[C@]2(C)O[C@](C(C)C)(C1)CC2,training,0.0
O=C(O)c1occc1,training,0.0
O=C(O)c1nc(C(=O)O)ccc1,training,0.0
Clc1ccc(-n2nc(OCc3c(N(OC)C(=O)OC)cccc3)cc2)cc1,training,0.0
NCCCC,training,0.0
S(=O)([O-])(=NC(=O)N1C(=O)N(C)C(OCCC)=N1)c1c(C(=O)OC)cccc1,training,0.0
Clc1cc(Cl)cc(C2=C(OC(=O)C(CC)(C)C)C3(OC2=O)CCCCC3)c1,training,0.0
N#C/C=C\CC,training,0.0
OC(C#C)(CC(C)C)C,training,0.0
Clc1c(C(=O)N)ccc([N+](=O)[O-])c1,training,0.0
[n+]12c(-c3[n+](cccc3)CC1)cccc2,training,0.0
Clc1c(C(OC(C(=O)OCC=C)(C)C)=O)cc(N2C(=O)N(C)C(C(F)(F)F)=CC2=O)cc1,training,0.0
O=C(N(O)C(C)c1sc2c(c1)cccc2)N,training,0.0
O=C(OCC)c1ccc(N)cc1,training,0.0
O=C1c2c(Oc3c1cccc3)cccc2,training,0.0
ClCC=O,training,0.0
Clc1sc(CN2C(=N[N+](=O)[O-])N(C)COC2)cn1,training,0.0
Sc1sc(S)nn1,training,0.0
