smiles,group,EC
Clc1cnc(N2C(=O)c3nccnc3C2OC(=O)N2CCN(C)CC2)cc1,training,0.0
Fc1c(N2CC(=NOC)C(CN)C2)nc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,training,0.0
O=C1Nc2c(O)ccc(C(O)CNC3Cc4c(cc(CC)c(CC)c4)C3)c2C=C1,training,0.0
S(=O)(=O)(Nc1cc(OC)c(Nc2c3c(nc4c2cccc4)cccc3)cc1)C,training,0.0
O=C(OC(COC(=O)Nc1ccccc1)CN1CCCCC1)Nc1ccccc1,training,0.0
OC1CC(=CC=C2C3C(C)(C(C(C=CC(C(C)C)C)C)CC3)CCC2)C(C)CC1,training,0.0
FC(F)(F)c1c2nccc(Nc3c(C(=O)OCC(O)CO)cccc3)c2ccc1,training,0.0
OC(C=CC(C)C1C2(C)C(C(=CC=C3C(=C)C(O)CC(O)C3)CCC2)CC1)C1CC1,training,0.0
Clc1ccc(C(=O)n2c(C)c(CC(=O)OCC(=O)O)c3c2ccc(OC)c3)cc1,training,0.0
S(C(=O)C)C1C2C3C(C)(C4(OC(=O)CC4)CC3)CCC2C2(C)C(=CC(=O)CC2)C1,training,0.0
OC(CCCC(C)C1C2(C)C(C(=CC=C3C(=C)C(O)CC(O)C3)CCC2)CC1)(C)C,training,0.0
O=[N+]([O-])c1cc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OCCOC)ccc1,training,0.0
Brc1cc(F)c(CN2C(=O)C3(C(=O)NC(=O)C3)n3c(C2=O)ccc3)cc1,training,0.0
Fc1ccc(-c2c(C=CC(O)CC(O)CC(=O)O)c(C3CC3)nc3c2cccc3)cc1,training,0.0
S(CC(=O)NC1C(=O)N2C(C(=O)O)=C(COC(=O)C)CSC12)c1ccncc1,training,0.0
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N(C)C(CSCC(F)(F)F)Nc2c1,training,0.0
Brc1cc(F)c(CN2C(=O)N(CC(=O)O)c3c(C2=O)ccc(Cl)c3)cc1,training,0.0
Fc1ccc(CNC(=O)C2=C(O)C(=O)N(C)C(C(NC(=O)c3oc(C)nn3)(C)C)=N2)cc1,training,0.0
IC=1C(=O)C(I)=CN(CC(=O)OCCC)C=1,training,0.0
O=C(OCCCC)NC(C(=O)OC)CNC(=O)CC1ON=C(c2ccc(C(=N)N)cc2)C1,training,0.0
O(C1C(O)C(OC2C(O)C(NC)C(O)(C)CO2)C(N)CC1N)C1C(N)CC=C(CN)O1,training,0.0
S(=O)(=O)(NC(=O)NN1CCCCCC1)c1ccc(CCNC(=O)c2noc(C)c2)cc1,training,0.0
O=C(O)C(NC(=O)c1ccc(N(Cc2nc3c(N)nc(N)nc3nc2)C)cc1)CCC(=O)O,training,0.0
S(=O)(=O)(NC)Cc1cc2c(CCCN3CCN(c4c(OC)cncn4)CC3)c[nH]c2cc1,training,0.0
Fc1ccc(-c2c(C=CC(O)CC(O)CC(=O)O)c(C(C)C)nc(C(C)C)c2COC)cc1,training,0.0
O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(O)(C)C3C(O)C2C(N(C)C)C=1O,training,0.0
Clc1ccc(NC=2C(=NC(C)C)C=C3N(c4ccc(Cl)cc4)c4c(N=C3C=2)cccc4)cc1,training,0.0
S(C1=C(C(=O)O)N2C(=O)C(C(O)C)C2C1C)C1CC(C(=O)Nc2cc(C(=O)O)ccc2)NC1,training,0.0
Clc1ccc(-c2cnc3[nH]cc(C(=O)c4c(F)c(NS(=O)(=O)CCC)ccc4F)c3c2)cc1,training,0.0
Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,training,0.0
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3c(CN)cccc3)C2SC1)c1n(CC(=O)O)nnn1,training,0.0
O=C1C(C(C)C)NC(=O)C(=CC)NC(=O)C2NC(=O)C(C(C)C)NC(=O)CC(O1)C=CCCSSC2,training,0.0
O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C,training,0.0
O=CC1(O)C(OC2C(NC)C(O)C(O)C(CO)O2)C(OC2C(O)C(O)C(NC(=N)N)C(O)C2NC(=N)N)OC1C,training,0.0
O(C1C(O)(CO)C(C)OC1OC1C(O)C(O)C(NC(=N)N)C(O)C1NC(=N)N)C1C(NC)C(O)C(O)C(CO)O1,training,0.0
Ic1c(Oc2cc(I)c(O)c(I)c2)c(I)cc(CC(N)C(=O)O)c1,training,0.0
ClCC(=O)C,test,1.0
ClCC(=O)O,test,1.0
SC(C(=O)O)C,test,1.0
ClCc1ccc(Cl)cc1,test,1.0
FC(F)(F)C(O)C(F)(F)F,test,1.0
BrC(C(=O)OC)CC,test,1.0
ClS(=O)(=O)c1ccc(F)cc1,test,1.0
O(CCCN)CCCCOCCCN,test,1.0
P(=O)(OCC(CCCC)CC)(O)O,test,1.0
O=C1C(CC)(CC)C(=O)NCC1C,test,0.0
Clc1ccc(CC(N)(C)C)cc1,test,0.0
FC(F)(F)C(F)(F)C(F)(F)F,test,0.0
O(Cc1ccccc1)c1ccc(O)cc1,test,0.0
O=C(OCC(C(CC)C)(COC(=O)N)C)N,test,0.0
Clc1c(C)c(Nc2c(C(=O)O)cccc2)ccc1,test,0.0
OC(CNCCCCc1ccc(O)cc1)c1cc(O)c(O)cc1,test,0.0
O=C1C2(O)OC3C(NC)C(O)C(NC)C(O)C3OC2OC(C)C1,test,0.0
O(C)c1c2OC3C(=O)CC(CC)C4C53c2c(cc1)CC4N(CC1CC1)CC5,test,0.0
Clc1ccc(-c2c(CC(=O)N(CCC)CCC)n3c(n2)C=CC(Cl)=C3)cc1,test,0.0
O=C1NC(=O)C=2c3c4c(n(c3)CCOC(CN(C)C)CCn3c5c(c(c3)C1=2)cccc5)cccc4,test,0.0
O=C(NCN1CCCC1)C=1C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(O)(C)C3CC2C(N(C)C)C=1O,test,0.0
Clc1cc2nccc(N3CCN(CCCN4CCN(c5c6c(ncc5)cc(Cl)cc6)CC4)CC3)c2cc1,test,0.0
S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3nc(N)sc3)C2SC1)C=1N(C)N=C(O)C(=O)N=1,test,0.0
N1CC=CC1,test,1.0
O=CC(=C)C,test,1.0
N1CCCC1,test,1.0
NCC(C)C,test,1.0
OCCCN,test,1.0
CN1CCCC1,test,1.0
NC(C(C)C)C,test,1.0
N(CCN)(C)C,test,1.0
OCC(N)CO,test,1.0
O=C1NC(=O)C=C1,test,1.0
C(C)N1CCCC1,test,1.0
CN1CCNCC1,test,1.0
NCCCCCN,test,1.0
O=C1N(C)C(=O)C=C1,test,1.0
ClC(=O)CCl,test,1.0
NCCCCCCC,test,1.0
O=C(O)CCC(=O)C,test,1.0
O=C(O)CC(CC)C,test,1.0
BrCC=C,test,1.0
NCc1c(C)cccc1,test,1.0
Oc1c(C)c(C)ccc1,test,1.0
N(C)C1CCN(C)CC1,test,1.0
Clc1c(O)cccc1,test,1.0
O=C(OCCCO)C=C,test,1.0
ClC(F)(F)C(=O)O,test,1.0
ClC(=O)CCCCC,test,1.0
Clc1cc(CN)ccc1,test,1.0
O=C(O)C(CCCC)CC,test,1.0
ClC(=O)CCCCCC,test,1.0
ClC(Cl)(Cl)CO,test,1.0
BrCCC(=O)O,test,1.0
S=C=Nc1ccc(F)cc1,test,1.0
ClC(=O)CCCCCl,test,1.0
ClC(=O)Oc1ccccc1,test,1.0
OCCN(CCO)CCCC,test,1.0
O=C(n1cncc1)n1cncc1,test,1.0
ClC(=O)C(CCCC)CC,test,1.0
Clc1c(O)c(Cl)ccc1,test,1.0
BrC(C(=O)O)CC,test,1.0
ClC(=O)c1ccc(OC)cc1,test,1.0
ClCc1c([N+](=O)[O-])cccc1,test,1.0
O=C=Nc1c(C)ccc(N=C=O)c1,test,1.0
Clc1c(Cl)ccc(C=O)c1,test,1.0
ClCc1ccc(CCl)cc1,test,1.0
ClC(=O)CC(CC(C)(C)C)C,test,1.0
S(=O)(=O)(OCC)C(F)(F)F,test,1.0
BrCc1ccc(C)cc1,test,1.0
N(CCCCCC)CCCCCC,test,1.0
[Si](N[Si](C=C)(C)C)(C=C)(C)C,test,1.0
BrC(C(Cl)=O)CC,test,1.0
BrC[Si](Cl)(C)C,test,1.0
Cl[Si](Cl)(Cl)CCC#N,test,1.0
Clc1ccc(S(=O)(=O)O)cc1,test,1.0
ClC(c1ccccc1)c1ccccc1,test,1.0
P(=O)(O)(O)C(P(=O)(O)O)(O)C,test,1.0
Cl[Si](Cl)(CCC(F)(F)F)C,test,1.0
Clc1c(Cl)ccc(C(F)(F)F)c1,test,1.0
Clc1c(C(F)(F)F)ccc(Cl)c1,test,1.0
Brc1c(C(Cl)=O)cccc1,test,1.0
ClS(=O)(=O)c1c2c(ccc1)cccc2,test,1.0
ClS(=O)(=O)c1cc2c(cc1)cccc2,test,1.0
NCCCCCCCCCCCCCCC,test,1.0
ClC(c1ccc(Cl)cc1)c1ccccc1,test,1.0
ClC(=O)CCCCCCCCC(Cl)=O,test,1.0
ClC(Cl)(Cl)c1cc(Cl)c(Cl)cc1,test,1.0
BrC(C(=O)OCC)C(Br)C,test,1.0
ClC(=O)CCCCCCCCCCCCCCC,test,1.0
O=C1O[I+3]([O-])([O-])c2c1cccc2,test,1.0
BrC(Br)(Br)C(=O)O,test,1.0
BrC(Br)c1c(C(Br)Br)cccc1,test,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,test,1.0
O(C)c1ccc(O)cc1,test,0.0
O=C1C(CC)(C)CC(=O)N1,test,0.0
SC(C(N)C(=O)O)(C)C,test,0.0
N(C(Cc1ccccc1)C)C,test,0.0
S=C1NC=Nc2nc[nH]c12,test,0.0
N(CC#C)(Cc1ccccc1)C,test,0.0
OCc1c(O)c(C)ncc1CO,test,0.0
N(CC#C)C1c2c(cccc2)CC1,test,0.0
O(C)c1c(CC(NC)C)cccc1,test,0.0
Nc1c(-c2ccccc2)sc(N)n1,test,0.0
O=C(OCCN(CC)CC)c1ccc(N)cc1,test,0.0
OC(CNC(C)(C)C)c1cc(CO)c(O)cc1,test,0.0
Clc1ccc(OCC(O)COC(=O)N)cc1,test,0.0
Clc1c(N2CC=CC2)ccc(C(C(=O)O)C)c1,test,0.0
S(CCNC(=NC#N)NC)Cc1c(C)[nH]cn1,test,0.0
O=C(N)N1c2c(C(O)Cc3c1cccc3)cccc2,test,0.0
O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,test,0.0
O=C(OCC(COC(=O)N)(CCC)C)NC(C)C,test,0.0
O(C(C)(c1ncccc1)c1ccccc1)CCN(C)C,test,0.0
FC(F)(F)c1c([N+](=O)[O-])ccc(NC(=O)C(C)C)c1,test,0.0
FC(F)(F)c1cc(Nc2c(C(=O)O)cccc2)ccc1,test,0.0
Clc1cc2C(c3ccccc3)=NCC(=O)N(C)c2cc1,test,0.0
Clc1nc(N)c2ncn(C3OC(CO)C(O)C3)c2n1,test,0.0
O=C1C=C2C(C)(C3C(C4C(C)(C(O)CC4)CC3)CC2)CC1,test,0.0
O=C(Nc1c(C)cccc1C)C1N(CCCC)CCCC1,test,0.0
OC1(CC)C2(C)C(C3C(C4C(=CCCC4)CC3)CC2)CC1,test,0.0
Clc1c(Oc2c(O)cc(Cl)cc2)ccc(Cl)c1,test,0.0
Clc1c(C(O)(CCN(C)C)c2ccccc2)cccc1,test,0.0
Clc1ccc(C(=O)c2n(C)c(CC(=O)O)cc2C)cc1,test,0.0
N#CC(C)(C)c1cc(C(C#N)(C)C)cc(Cn2ncnc2)c1,test,0.0
S(=O)(=O)(NC1=NC(=O)N(CC)C=C1)c1ccc(N)cc1,test,0.0
N(CCCN1c2c(C(C)(C)c3c1cccc3)cccc2)(C)C,test,0.0
O=C1N(CCN(C)C)c2c(N(C)c3c1cccc3)cccc2,test,0.0
[O-][N+](CCCN1c2c(cccc2)CCc2c1cccc2)(C)C,test,0.0
S(CCNC=N)C1=C(C(=O)O)N2C(=O)C(C(O)C)C2C1,test,0.0
O(C)c1c2OC3C(O)CCC4C53c2c(cc1)CC4N(C)CC5,test,0.0
Oc1c(O)ccc(CCNC(CCc2ccc(O)cc2)C)c1,test,0.0
Ic1ccc(CC(NC(C)C)C)cc1,test,0.0
Fc1ccc(CNc2cc(N)c(NC(=O)OCC)cc2)cc1,test,0.0
Brc1c2oc(C3CCNCC3)cc2cc(OC)c1,test,0.0
C(N1c2c(Sc3c1cccc3)cccc2)C1CN(C)CCC1,test,0.0
Clc1cc2N(CCCN(C)C)c3c(cccc3)CCc2cc1,test,0.0
Oc1c2c(ccc1)CC(N(CCC)CCc1sccc1)CC2,test,0.0
Clc1c(C2SC(=C(C#N)n3cncc3)SC2)cccc1,test,0.0
ClC(Cl)C(c1c(Cl)cccc1)c1ccc(Cl)cc1,test,0.0
C(N1c2c(Sc3c1cccc3)cccc2)C1C2CCN(C1)CC2,test,0.0
Fc1ccc(C2(CCCN(C)C)OCc3c2ccc(C#N)c3)cc1,test,0.0
S(CCNC(NC)=C[N+](=O)[O-])Cc1nc(CN(C)C)sc1,test,0.0
O=C1C(=CO)CC2(C)C3C(C4C(C)(C(O)(C)CC4)CC3)CCC2C1,test,0.0
S(=O)(=O)(NC)CCc1cc2c(C3CCN(C)CC3)c[nH]c2cc1,test,0.0
O=C(Nc1cc(C(=O)C)c(OCC(O)CNC(C)C)cc1)CCC,test,0.0
O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)CC,test,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test,0.0
S(=O)(=O)(OCC12OC(C)(C)OC1C1OC(C)(C)OC1CO2)N,test,0.0
O=C1C2Oc3c(O)ccc4c3C32C(O)(C(N(CC2CC2)CC3)C4)CC1,test,0.0
Clc1ccc(C(OCCC2N(C)CCC2)(C)c2ccccc2)cc1,test,0.0
Clc1c(S(=O)(=O)N)cc(C(=O)NN2C(C)CCCC2C)cc1,test,0.0
O=C1C(O)(CC)C2=C(C(=O)N3C(c4nc5c(cc4C3)cccc5)=C2)CO1,test,0.0
O=C(O)C=Cc1nc(C(=CCN2CCCC2)c2ccc(C)cc2)ccc1,test,0.0
Clc1c(Nc2c(CC(=O)OCC(=O)O)cccc2)c(Cl)ccc1,test,0.0
Clc1ccc(OC(Oc2ccc(Cl)cc2)C(=O)NC(=O)N)cc1,test,0.0
Clc1cc2nccc(Nc3cc(CN(CC)CC)c(O)cc3)c2cc1,test,0.0
Clc1c(S(=O)(=O)N)cc2C(=O)N(c3c(C)cccc3)C(C)Nc2c1,test,0.0
O=C(O)CCCC=CCC1C(=O)CC(O)C1C=CC(O)(CCCCC)C,test,0.0
O=C(Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1)N(C)C,test,0.0
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)c1c(OC)cccc1OC,test,0.0
ClC(Cl)C1NS(=O)(=O)c2c(N1)cc(Cl)c(S(=O)(=O)N)c2,test,0.0
[SH0](=O)(Cc1c(OC)c(OC)ccn1)c1[nH]c2c(n1)cc(OC(F)F)cc2,test,0.0
S(C1=C(C(=O)O)N2C(=O)C(C(O)C)C2C1C)C1CC(C(=O)N(C)C)NC1,test,0.0
O=C(OCCN(CC)CC)C(Cc1c2c(ccc1)cccc2)CC1OCCC1,test,0.0
O=C(N(c1ccccc1)C1(COC)CCN(CCc2sccc2)CC1)CC,test,0.0
O=C(NCCCCNCCCN)C(O)NC(=O)CCCCCCNC(=N)N,test,0.0
O=C(NCc1ccc(OCCN(C)C)cc1)c1cc(OC)c(OC)c(OC)c1,test,0.0
O=C(NCCCN(C)c1nc(N)c2c(n1)cc(OC)c(OC)c2)C1OCCC1,test,0.0
O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,test,0.0
S(CC)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,test,0.0
[SH0](=O)(O)CNc1ccc(S(=O)(=O)c2ccc(NC[SH0](=O)O)cc2)cc1,test,0.0
Clc1c(C2C(C(=O)OCC)=C(COCCN)NC(C)=C2C(=O)OC)cccc1,test,0.0
Fc1ccc(C(O)CCC2C(=O)N(c3ccc(F)cc3)C2c2ccc(O)cc2)cc1,test,0.0
Clc1ccc(OC(Oc2ccc(Cl)cc2)C(=O)OCC2N(C)CCC2)cc1,test,0.0
O=C(NC1C(=O)N2C(C(=O)O)=CCSC12)C(=CCC(=O)O)c1nc(N)sc1,test,0.0
OC1C(=C)C(=CC=C2C3C(C)(C(C(C=CC(C(C)C)C)C)CC3)CCC2)CC(O)C1,test,0.0
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)c1c(OCC)ccc2c1cccc2,test,0.0
O=C(O)c1ccc(COC2C(C)C3C45OOC(C)(OC4O2)CCC5C(C)CC3)cc1,test,0.0
Clc1c(C(=O)Nc2cc(c(Cl)cc2)-c2ncccc2)ccc(S(=O)(=O)C)c1,test,0.0
Clc1cc2NC(=O)N(C3CCN(CCCN4C(=O)Nc5c4cccc5)CC3)c2cc1,test,0.0
FC(F)Oc1c(-c2cc3c(C(C)NC3)cc2)ccc2C(=O)C(C(=O)O)=CN(C3CC3)c12,test,0.0
Fc1cc2onc(C3CCN(CCCOc4c(OC)cc(C(=O)C)cc4)CC3)c2cc1,test,0.0
O=C1N(Cc2ccc(-c3c(-c4[nH]nnn4)cccc3)cc2)C(CCCC)=NC21CCCC2,test,0.0
Fc1ccc(-c2c(C=CC3OC(=O)CC(O)C3)c(C(C)C)nc(-c3ccccc3)c2)cc1,test,0.0
Brc1c(Oc2c(C)cc(C#N)cc2C)nc(Nc2ccc(C#N)cc2)nc1N,test,0.0
O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(=C)C3C(O)C2C(N(C)C)C=1O,test,0.0
O=C(O)c1cc(-c2c(O)c(NN=C3C(=O)N(c4cc(C)c(C)cc4)N=C3C)ccc2)ccc1,test,0.0
O=C(OC1(C(=O)CO)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCCC,test,0.0
O=C1C(CC=C(CCCC(CCCC(CCCC(C)C)C)C)C)=C(C)C(=O)c2c1cccc2,test,0.0
O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4CC3CC2C(N(C)C)C=1O,test,0.0
Fc1ccc(C2=C(C=CC(O)CC(O)CC(=O)OCC)C3(Oc4c2cccc4)CCCC3)cc1,test,0.0
O=C(O)C(NC(=O)c1ccc(C(CC#C)Cc2nc3c(N)nc(N)nc3nc2)cc1)CCC(=O)O,test,0.0
Clc1c2C(O)(C)C3C(C(=O)c2c(O)cc1)=C(O)C1(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C1C3,test,0.0
O=[N+]([O-])c1cc(C2C(C(=O)OCCN(Cc3ccccc3)C)=C(C)NC(C)=C2C(=O)OC)ccc1,test,0.0
O=C(OCC)OC1(C(=O)COC(=O)CC)C2(C)C(C3C(C4(C)C(=CC(=O)C=C4)CC3)C(O)C2)CC1,test,0.0
Fc1ccc(C(CCCN2CCN(CC(=O)Nc3c(C)cccc3C)CC2)c2ccc(F)cc2)cc1,test,0.0
O=C(CO)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,test,0.0
S(=O)(=O)(O)C(Nc1ccc(S(=O)(=O)Nc2nnc(OC)cc2)cc1)C=1C(=O)N(N(C)C=1C)c1ccccc1,test,0.0
S(=O)(=O)(Nc1cc(C(CC)C=2C(=O)OC(CCC)(CCc3ccccc3)CC=2O)ccc1)c1ncc(C(F)(F)F)cc1,test,0.0
[SH0](=O)(CCCC(F)(F)C(F)(F)F)CCCCCCCCCC1C2C3C(C)(C(O)CC3)CCC2c2c(cc(O)cc2)C1,test,0.0
O=C(O)C1C(O)CC2(O)OC1CC(OC1C(O)C(N)C(O)C(C)O1)C=CC=CC=CC=CCC(C)OC(=O)C=CC1OC1CC(O)C2,test,0.0
O=C(OCC)Oc1c(OC)cc(C(=O)OC2C(OC)C(C(=O)OC)C3C(C2)CN2C(c4[nH]c5c(c4CC2)ccc(OC)c5)C3)cc1OC,test,0.0
Ic1c(N(C(=O)C)CC(O)CO)c(I)c(C(=O)NCCO)c(I)c1C(=O)NCC(O)CO,test,0.0
N(CC)(CC)C,test,1.0
O(O)C(C)(C)C,test,1.0
OC(CO)CN,test,1.0
C(C)B(CC)CC,test,1.0
N(CCN(C)C)(C)C,test,1.0
O=C(O)CCCCCC,test,1.0
Cl[Si](CCCC)(C)C,test,1.0
NCCCCCCCCCCCCCCCC,test,1.0
ClC(=O)OCCCCCCCCCCCCCCCC,test,1.0
NC12CC3(C)CC(C)(C1)CC(C2)C3,test,0.0
O=C(N(CC)CC)N1CCN(C)CC1,test,0.0
Clc1c(O)c2nc(C)ccc2c(Cl)c1,test,0.0
C(C)(C)(C)c1cc(C)c(CC2=NCCN2)c(C)c1,test,0.0
O(CCc1ccc(OCC(O)CNC(C)C)cc1)C,test,0.0
O=[N+]([O-])c1c(O)c(O)cc(C(=O)c2ccc(C)cc2)c1,test,0.0
O(C)c1ccc(CN(CCN(C)C)c2ncccc2)cc1,test,0.0
C(n1cncc1)(c1ccc(-c2ccccc2)cc1)c1ccccc1,test,0.0
O(CCOCCCC)CCOCc1c(CCC)cc2OCOc2c1,test,0.0
O=C(NC1C(=O)N2C(C(=O)O)=C(C)CSC12)C(N)c1ccccc1,test,0.0
O=C(OCCCN1C(C)CCCC1)c1ccc(OC2CCCCC2)cc1,test,0.0
O(C)c1c(OC)cc(NCc2c(C)c3c(N)nc(N)nc3cc2)cc1OC,test,0.0
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(C(=O)CO)C(C)C1)CC2O,test,0.0
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC(Cc3ccccc3)Nc2c1,test,0.0
Fc1c(N2c3nc(N4CC(N)CC4)c(F)cc3C(=O)C(C(=O)O)=C2)ccc(F)c1,test,0.0
S(=O)(=O)(Nc1ccc(OCCN(CCc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,test,0.0
O=C(OC1C(C)(C)C2C(C)(C3C(=O)C=C4C(C)(C3(C)CC2)CCC2(C)C4CC(C(=O)O)(C)CC2)CC1)CCC(=O)O,test,0.0
O=C(OC1C(OC)C(C)(C)OC(Oc2c(C)c3OC(=O)C(NC(=O)c4cc(CC=C(C)C)c(O)cc4)=C(O)c3cc2)C1O)N,test,0.0
ClC(=O)CC,val,1.0
NCCN1CCCC1,val,1.0
NCCCCCCCC,val,1.0
BrCC(=O)O,val,1.0
ClC(=O)CCc1ccccc1,val,1.0
O=C(OC(=O)C(C)(C)C)C(C)(C)C,val,1.0
ClSc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,val,1.0
BrC(C(=O)c1ccccc1)c1ccccc1,val,1.0
OC1C2OCC(O)C2OC1,val,0.0
O=C(O)c1c(O)c2c(cc1)cccc2,val,0.0
N=C(NCCN1CCCCCCC1)N,val,0.0
Clc1c(OCC=C)ccc(CC(=O)O)c1,val,0.0
Nc1c2c(C(c3ccccc3)CN(C)C2)ccc1,val,0.0
O=C(OCC(O)COc1c(OC)cccc1)N,val,0.0
S(=O)(=O)(Nc1sc(C)nn1)c1ccc(N)cc1,val,0.0
O=C1C(Cn2c(C)ncc2)CCc2n(C)c3c(c12)cccc3,val,0.0
N#CCC(n1ncc(-c2ncnc3[nH]ccc23)c1)C1CCCC1,val,0.0
O(C)c1cc2c(C(O)C3N4CC(C=C)C(C3)CC4)ccnc2cc1,val,0.0
S(=O)(=O)(C)c1cc(C(=O)NCCN(CC)CC)c(OC)cc1,val,0.0
N#CC=Cc1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2)c(C)c1,val,0.0
O=C(OC)CCC=CCCC1C(=O)CC(O)C1C=CCC(O)(CCCC)C,val,0.0
IC(I)I,val,0.0
[SH0](=O)(CCC1C(=O)N(N(c2ccccc2)C1=O)c1ccccc1)c1ccccc1,val,0.0
ClCC(=O)C1(O)C2(C)C(C3C(F)(C4(C)C(C(F)C3)=CC(=O)C=C4)C(O)C2)CC1C,val,0.0
Fc1ccc(Cn2c(NC3CCN(CCc4ccc(OC)cc4)CC3)nc3c2cccc3)cc1,val,0.0
Fc1ccc(C(CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)c2ccc(F)cc2)cc1,val,0.0
Clc1ccc(OC(C(=O)OCCCOC(=O)C(Oc2ccc(Cl)cc2)(C)C)(C)C)cc1,val,0.0
Clc1ccc(C2(O)CCN(CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1,val,0.0
S(=O)(=O)(CCN(CC)CC)C1C2C(=O)OC(C(C)C)C(C)C=CC(=O)NCC=CC(C)=CC(O)CC(=O)Cc3occ(C(=O)N2CC1)n3,val,0.0
NC1CCC1,val,1.0
O=C(O)C=C,val,1.0
N(CCC)C,val,1.0
Cc1[nH]cnc1,val,1.0
O=C(O)C(C)C,val,1.0
NCCCCN,val,1.0
N(CCNC)C,val,1.0
O=C(O)COC,val,1.0
O=C(O)C1CCC1,val,1.0
O=C(OCC)C=C,val,1.0
S=C=NCCC,val,1.0
NC(CC(C)C)C,val,1.0
NN1CCOCC1,val,1.0
C(=C)c1ccncc1,val,1.0
SCCC(=O)O,val,1.0
NCc1ncccc1,val,1.0
C(C)N1CCCCC1,val,1.0
N(C)C1CCCCC1,val,1.0
O=C(O)C(CC)(C)C,val,1.0
OCCNCCCC,val,1.0
ClC(=O)CCCC,val,1.0
ClC(=S)N(C)C,val,1.0
S(=O)(=O)(OC)OC,val,1.0
N(CC)C1CCCCC1,val,1.0
FC(F)(F)C(=O)OC,val,1.0
NCC(CCCC)CC,val,1.0
O=C(O)C1(C(=O)O)CC1,val,1.0
ClC(=O)N(CC)CC,val,1.0
Oc1ccc(C(C)C)cc1,val,1.0
Oc1c(C)c(C)cc(C)c1,val,1.0
ClC(=O)C(=O)OCC,val,1.0
ClC(=O)OCCCl,val,1.0
NCCCCCCCCC,val,1.0
Clc1cc(S)ccc1,val,1.0
S(=O)(=O)(O)C(F)(F)F,val,1.0
Oc1ccc(C(C)(C)C)cc1,val,1.0
O=C1OC(=O)C2C1CC=CC2,val,1.0
ClCc1ccc(C=C)cc1,val,1.0
ClC(=O)c1c(C)cccc1,val,1.0
ClC(=O)c1cc(C)ccc1,val,1.0
O(C(OCC)CCCN)CC,val,1.0
N1(c2ccccc2)CCNCC1,val,1.0
N(CC)(CC)Cc1ccccc1,val,1.0
BrCc1ccccc1,val,1.0
Clc1c(C=O)cc(Cl)cc1,val,1.0
P(=O)(O)(O)CP(=O)(O)O,val,1.0
Cl[Si](Cl)(Cl)CCC,val,1.0
BrCCCCC(=O)O,val,1.0
ClC(=O)c1c(C)cc(C)cc1C,val,1.0
ClS(=O)(=O)c1c(C)cccc1,val,1.0
BrCc1ccc(C#N)cc1,val,1.0
O(C(C)C)C1(OC(C)C)CCCCC1,val,1.0
BrC(=O)CBr,val,1.0
ClC(=O)c1c(Cl)cc(Cl)cc1,val,1.0
ClS(=O)(=O)c1ccc(Cl)cc1,val,1.0
Cl[Si](Cl)(Cl)c1ccccc1,val,1.0
O=C(OC(=O)CCCCC)CCCCC,val,1.0
BrCc1ccc(C(=O)O)cc1,val,1.0
