smiles,group,CYP3A4-inh
S(=O)(=O)(Nc1c2c3c(cc1)CCc3ccc2)c1ccc(SC)cc1,training,1.0
S(=O)(=O)(N(CC(=O)NN=Cc1sccc1)c1ccc(OC)cc1)c1cc(OC)c(OC)cc1,training,1.0
S(CC(=O)Nc1c(C)cccc1)C=1N(c2ccc(OCC)cc2)C(=O)NN=1,training,1.0
O=C1N(c2cc(C)c(C)cc2)N=C(C)C1=CNc1cc2NC(=O)Nc2cc1,training,1.0
O=C(OCC(C)C)NC(C(=CCCC)CCC)c1ccc(C(=O)OC)cc1,training,1.0
O=C(OC)c1ccc(C(NC(=O)c2sccc2)C(=CCCC)CCC)cc1,training,1.0
P(=O)(NC(C(=CCCC)CCC)c1ccc(C(F)(F)F)cc1)(c1ccccc1)c1ccccc1,training,1.0
Clc1ccc(S(=O)(=O)NC(C(=CCCC)CCC)c2ccc(C(=O)OC)cc2)cc1,training,1.0
S(=O)(=O)(NC(C(=CCCC)CCC)c1ccc(C(=O)OC)cc1)c1c2ncccc2ccc1,training,1.0
S(=O)(=O)(NC(C(=CCCC)CCC)c1ccc(C(=O)OC)cc1)CC12C(C)(C)C(CC1=O)CC2,training,1.0
N(Cc1cc(C)ccc1)c1ncnc(-c2cocc2)c1,training,1.0
N#Cc1c(C=NNc2nc(-c3ccccc3)c3c(n2)ccc(C)c3)cccc1,training,1.0
O=C(NCc1ccc(C)cc1)CCC1=C(C)n2ncnc2N=C1C,training,1.0
S(=O)(=O)(N(CC)CC)c1cc2nc(SCC(=O)N3CCOCC3)n(-c3c(OC)cccc3)c2cc1,training,1.0
O(CCN1C(=O)C(c2sccc2)=Nc2c1nc(Oc1ccc(OC)cc1)nc2)C,training,1.0
FC(F)(F)c1ccc(C(NC(=O)c2sccc2)C(=CCCC)CCC)cc1,training,1.0
O(CC)c1c(O)ccc(C2Nc3c(C(=O)C2)c2c(cc3)cccc2)c1,training,1.0
Brc1sc(C(=O)CSc2n(C)c3c(n2)cc(OC)cc3)cc1,training,1.0
N(C)(C)c1ccc(-c2nc(NCc3ncc(C)nc3)c3c(n2)cccc3)cc1,training,1.0
O=C(N(C)C)c1n(CCN2C(=O)CNC2)c2c(c1)C1C(C(=O)OC)(Cc3ccccc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
O=C(N(C)C)c1n(CCN2C(=O)CNC2)c2c(c1)C1C(C(=O)OC)(Cc3ccc(OC)cc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
S(=O)(=O)(NCCC=1C(=O)Nc2c(OC)ccc(OC)c2C=1)c1ccc(C)cc1,training,1.0
S(c1c(COC(=O)Nc2c(C)cccc2)cccn1)c1ccc(C)cc1,training,1.0
O=C(N(C)C)c1n(Cc2ncccc2)c2c(c1)C1C(C(=O)OC)(Cc3ccc(OC)cc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
O=C(N1CCCC1)c1n(CC=2C(=O)C(C)=CNC=2CO)c2c(c1)C1C(C(=O)OC)(Cc3ccccc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
S(CC(O)COC)c1n(Cc2cc([N+](=O)[O-])c(OCCC)cc2)c(C)nc1[N+](=O)[O-],training,1.0
S(=O)(=O)(C)c1ccc(Cn2c(C(=O)N3CCCC3)cc3c2CC2C3C(C(=O)OC)(Cc3ccc(OC)cc3)N(C(=O)c3ccccc3)C2)cc1,training,1.0
O=C(OC)Cn1c(C(=O)N2CCCC2)cc2c1CC1C2C(C(=O)OC)(Cc2ccccc2)N(C(=O)c2ccccc2)C1,training,1.0
O=C(N1CCCC1)c1n(C)c2c(c1)C1C(C(=O)OC)(Cc3ccccc3)N(C(=O)c3ccccc3)CC1C2,training,1.0
O=C(NN=C(C=Cc1ccccc1)C)CNC(=O)c1cc2OCOc2cc1,training,1.0
O=C(N1CCC2(CN(c3cc(-c4ccccc4)ccc3)CCC2)CC1)c1ccncc1,training,1.0
O=C(N(CC)CC)NC1C=C2c3c4c([nH]cc4CC2N(C)C1)ccc3,training,1.0
S(=O)(=O)(N1CCN(Cc2c(C(F)(F)F)cccc2)CC1)c1ccc(C)cc1,training,1.0
O=C(N1CCCCCC1)c1c(C)n(-c2c(N)non2)nn1,training,1.0
P(=O)(NC(c1ccccc1)C1(C)C(C(C(=O)Cc2cc3c(cc2)cccc3)C)C1)(c1ccccc1)c1ccccc1,training,1.0
O=C(N1CCC2(CN(Cc3ccc(C#N)cc3)CCC2)CC1)c1ccc(OC)cc1,training,1.0
S(CC(=O)c1cc2c(-c3c(cccc3)C2)cc1)c1n(C)c(-c2ccc(NC(=O)C)cc2)nn1,training,1.0
S(Cc1[nH]c2c(n1)cccc2)c1n(Cc2occc2)c(-c2ccccc2)nn1,training,1.0
S(CC(=O)NC(=O)OCC)c1[nH]c2c(n1)ccc(OCC)c2,training,1.0
O=C1C(C(N2CCCCC2)c2n(C(CC)(C)C)nnn2)=Cc2c(N1)cc1OCOc1c2,training,1.0
Clc1ccc(C(=O)NCC(=O)OC(C(=O)c2ccc(C)cc2)c2ccccc2)cc1,training,1.0
O(C)c1cc2c(CCNc3ncnc(-c4cc(C#N)ccc4)c3)c[nH]c2cc1,training,1.0
Clc1ccc(-c2nc(NC(=O)CSc3n(-c4cc(C)cc(C)c4)nnn3)sc2)cc1,training,1.0
S(CC(=O)Nc1scc(-c2ccc(F)cc2)n1)c1n(-c2cc(C)cc(C)c2)nnn1,training,1.0
O=C(Nc1c(C(=O)OCC)[nH]c2c1cc1OCOc1c2)CN1Cc2c(cccc2)CC1,training,1.0
O=[N+]([O-])C=1C(=NCc2cnccc2)N(O)N(c2cc(C)ccc2)N=1,training,1.0
Clc1c(Cl)ccc(NC(=O)Cc2n(C)c(SCC(=O)N3CCN(c4ccccc4)CC3)nn2)c1,training,1.0
Cc1cc2oc(-c3cnccc3)nc2cc1,training,1.0
S(Cc1c(C)cc(C)cc1)C=1N(OC)C(=O)c2c(N=1)cccc2,training,1.0
Brc1[nH]nc2c([N+](=O)[O-])cccc12,training,1.0
S(CC(=O)c1cc2OCOc2cc1)c1sc(SCc2c3c(ccc2)cccc3)nn1,training,1.0
ClCCN(CCCl)c1ccc(CC(N)C(=O)O)cc1,training,1.0
OC(C(CCCCCC)n1c2ncnc(N)c2nc1)C,training,1.0
O=C1N(CCc2ccccc2)c2nc(N3CCN(C)CC3)ncc2N=C1c1sccc1,training,1.0
O=C(Nc1ncccc1)C1C(N(c2ccc(OC)cc2)C(=O)CC1)c1cc(OC)c(OC)cc1,training,1.0
O(CCNc1c(-c2c(OC)cccc2)cncn1)C,training,1.0
S=C(NCc1occc1)N1CCC(NC(=O)c2cc(C)ccc2)CC1,training,1.0
Fc1cc(F)cc(C=2C(=O)N(c3ccccc3)c3nc(N4CCN(C)CC4)ncc3N=2)c1,training,1.0
Fc1ccc(C=2C(=O)N(CC3OCCC3)c3nc(Oc4ccc(OC)cc4)ncc3N=2)cc1,training,1.0
O(C)c1c(CNc2c(-c3c(OC)cccc3)cncn2)ccc(OC)c1,training,1.0
O=C(Nc1c(C)cccc1C)C(C#N)=Cc1sccc1,training,1.0
O(C)c1cc(-c2nc(NC3CC3)c3c(n2)cccc3)ccc1,training,1.0
N(Cc1cnccc1)c1c(-c2cocc2)cncn1,training,1.0
Clc1c(Cl)c(C(=O)Nc2ccccc2)ccc1S(=O)(=O)CC,training,1.0
N(Cc1cc(C)ccc1)c1nc(-c2cnccc2)ncc1,training,1.0
FC(F)(F)c1cc(Nc2c(C(=O)OCC(=O)NCc3cc4OCOc4cc3)cccn2)ccc1,training,1.0
FC(F)(F)C1N2NC=C(C(=O)NCc3c(C)n(C)nc3C)C2=NC(c2ccccc2)C1,training,1.0
S(=O)(=O)(N(CC(=O)NCc1ccc(OC)cc1)c1ccc(OCC)cc1)c1c(C)onc1C,training,1.0
S(=O)(=O)(N1CC2(CN(Cc3ccc(C#N)cc3)CC2)CCC1)c1ccccc1,training,1.0
O=C(OC1C2C(CCC3OC(=O)CC(O)C3)C(C)C=CC2=CC(C)C1)C(CCO)C,training,1.0
S=C1NC(c2ccc(F)cc2)C2=C(C(=Cc3ccc(F)cc3)CC(C)C2)N1,training,1.0
Brc1c(OCC(=O)OC)c(OCC)cc(C=C2C(=O)OC(C)=N2)c1,training,1.0
Clc1ccc(CS(=O)(=O)c2c(-c3oc(-c4ccc(C)cc4)nn3)cccc2)cc1,training,1.0
Fc1ccc(NC(=O)c2c(C3CCN(C(OC(C)(C)C)=O)CC3)cn(-c3cc(CC)ccc3)n2)cc1,training,1.0
CN1CCN(c2ncnc3c2cc(-c2cocc2)cc3)CC1,training,1.0
Clc1c(CSCC=2N(c3ccccc3)C(=S)NN=2)cccc1,training,1.0
Fc1ccc(CN2C(=O)C(c3c4c(n(C)c3)cccc4)=Nc3c2nc(N2CCNCC2)nc3)cc1,training,1.0
FC(F)(F)c1c(-c2cc3c(NCc4cnccc4)ncnc3cc2)cccc1,training,1.0
FC(F)(F)c1cc(NC2=Nc3c(-n4c2nnc4)cccc3)c(N2CCOCC2)cc1,training,1.0
Clc1c(-c2nc3c(c(C(=O)NNC(=O)Nc4cc(C)ccc4)c2)cccc3)cccc1,training,1.0
S(=O)(=O)(N1CCN(c2c(C#N)cc3c(n2)ccc(C)c3)CC1)c1cc2OCCOc2cc1,training,1.0
S(=O)(=O)(CCc1sc(NC(=O)COc2cc(C)ccc2)nn1)c1ccc(C)cc1,training,1.0
Fc1ccc(Oc2cc(C=CC(N(O)C(=O)N)C)ccc2)cc1,training,1.0
Clc1ccc(N2C(=S)N(CCc3ccncc3)C(CC(=O)Nc3ccc(F)cc3)C2=O)cc1,training,1.0
O=C(NCc1sccc1)c1c2c(nc(-c3c(C)ccc(C)c3)c1)cccc2,training,1.0
O=C(Nc1cc(OC)c(OC)cc1)c1cc(-c2ccc(OC)cc2)ccc1,training,1.0
S(=O)(=O)(NC(c1ccccc1)C1C(C(=O)OC)C1)c1cc2c(cc1)cccc2,training,1.0
S(=O)(=O)(N1C(C(=O)N2C(C)Cc3c2cccc3)CCCC1)c1ccccc1,training,1.0
S=C1N(c2ccccc2)C2(C(Nc3c(C)cccc3)=N1)CC(C)(C)OCC2,training,1.0
O=C(C=C1C(=O)N2C(c3c(cccc3)CC2)CN1)c1ccccc1,training,1.0
O(CCN1C(=O)C(c2c3c(n(C)c2)cccc3)=Nc2c1nc(Oc1ccc(OC)cc1)nc2)C,training,1.0
Clc1ccc(C=2C(=O)N(Cc3cc(OC)ccc3)c3nc(OC)ncc3N=2)cc1,training,1.0
Brc1cc(S(=O)(=O)NCC2Oc3c(OC2)cccc3)c2N(C(=O)C)C(C)Cc2c1,training,1.0
O(C)c1ccc(Oc2nc3N(c4ccccc4)C(=O)C(c4sccc4)=Nc3cn2)cc1,training,1.0
S(=O)(=O)(NC(c1ccccc1)C1(C)C(C(C(=O)Nc2cc3c(cc2)cccc3)C)C1)c1cc2c(cc1)cccc2,training,1.0
S(=O)(=O)(NCCC(=O)N1CC=C(c2ccccc2)CC1)c1cc2C(=O)N(C)C(=O)N(C)c2cc1,training,1.0
O(C)c1cc(-c2nc(NCc3cc(C)ccc3)ccn2)ccc1,training,1.0
O=C(Nc1c(C)cccc1)C1CN(c2c3c4c(cc2)CCc4ccc3)C(=O)C1,training,1.0
O(C)c1c(CN(Cc2n(Cc3occc3)nnn2)CC=2C(=O)Nc3c(cc4OCCOc4c3)C=2)cccc1,training,1.0
N(Cc1cnccc1)c1c(-c2cc3OCOc3cc2)cncn1,training,1.0
N#Cc1c(-c2cc3c(N4CCN(C)CC4)ncnc3cc2)cccc1,training,1.0
FC(F)(F)c1c(-c2nc(-n3cncc3)ccn2)cccc1,training,1.0
O=C(OCCCN1c2c(nnc(-c3ccccc3)c2)Nc2c1cccc2)C,training,1.0
O(C)c1cc2c(CCNc3nc(-c4cocc4)nc4c3cccc4)c[nH]c2cc1,training,1.0
Nc1cc2nc(CCc3ccccc3)oc2cc1,training,1.0
Clc1ccc(Cn2c(C)c(NC(=O)CSc3nc(C(F)(F)F)c4c(n3)-c3c(cccc3)CC4)c(C)n2)cc1,training,1.0
Clc1c(N(Nc2c(Cl)cccc2)Cc2ccncc2)cccc1,training,1.0
O=C(Nc1sc2c(n1)-c1c(cc(OC)cc1)C2)c1occc1,training,1.0
S(C(C(=O)Nc1c(C#N)cccc1)CC)C=1N(CCc2ccccc2)C(N)=CC(=O)N=1,training,1.0
O=C(Nc1cnccc1)C1=C(C)N=C2N=C(c3sccc3)NN2C1c1cnccc1,training,1.0
O=[N+]([O-])c1c(C)n(C(C(=O)Nc2c(C#N)c3c(s2)CCCC3)C)nc1C,training,1.0
O=C(OCC)C1=C(c2ccccc2)n2nc(-c3ccc(C)cc3)cc2N=C1,training,1.0
Clc1cc([N+](=O)[O-])c(NCCNC(=O)c2oc(C)cc2)cc1,training,1.0
FC(F)(F)c1ccc(NC(=O)c2c(C)onc2)cc1,training,1.0
O=C(Oc1ccccc1)N1CC2(CN(c3ccccc3)CC2)CCC1,training,1.0
O(C)c1cc(Nc2nc3N(CC4OCCC4)C(=O)C(C)=Nc3cn2)ccc1,training,1.0
O=C1n2c3c(c4c2C2C(CC)(C1)CCCN2CC4)cccc3,training,1.0
Fc1c(F)cc2nc(-c3ccncc3)[nH]c2c1,training,1.0
O(C)C=1C(=O)C=2C(C(Cc3c4c(cc5c3cccc5)cccc4)=CNC=2)=CC=1,training,1.0
Clc1ccc(CN2c3nc4c(nc3N(S(=O)(=O)c3sccc3)C2)cccc4)cc1,training,1.0
O=C(N1CC2(CN(c3ncccc3)CC2)CCC1)c1occc1,training,1.0
O=C(NCCCOC(C)C)CCN1C(=O)C(C)Oc2c1cc(C)cc2,training,1.0
O(C)c1ccc(C=2C(=O)N(Cc3sccc3)c3nc(N4CCNCC4)ncc3N=2)cc1,training,1.0
O=C(N(CC(=O)NC(C)(C)C)Cc1sccc1)CCC(=O)Nc1sccn1,training,1.0
S(CC(=O)c1c(C)n(C(COC)C)c(C)c1)c1sc(Nc2c(F)cccc2)nn1,training,1.0
O=C(NC1CCCCC1)C(Cc1ccccc1)N1C(=O)C2C(C1=O)C1CC2CC1,training,1.0
O(C)c1ccc(Oc2nc3N(CC4OCCC4)C(=O)C(C)=Nc3cn2)cc1,training,1.0
Clc1c(C(=O)NC(=S)N(CCC)CCC)ccc(Cl)c1,training,1.0
O=C(N1CCC2(CN(c3cc(-c4ccccc4)ccc3)C2)CC1)c1ccncc1,training,1.0
O(C)c1c(CNc2c(-c3cocc3)cncn2)ccc(OC)c1,training,1.0
O=C(NC1CCCC1)C(N(C(=O)c1c(N)c(C(=O)N)ns1)c1cc2OCCOc2cc1)C,training,1.0
Fc1ccc(CN2C(=O)C=Nc3c2nc(OCc2ccccc2)nc3)cc1,training,1.0
O=C(OCCCCC)c1c(N)n(CCOC)c2nc3c(nc12)cccc3,training,1.0
S(CC(=O)Nc1sccn1)c1n(-c2cc(OC)ccc2)ccn1,training,1.0
Clc1c(-c2nc(NCCOC)c3c(n2)cccc3)cccc1,training,1.0
S(=O)(=O)(Nc1cc(-c2cc3c(N4CCNCC4)ncnc3cc2)ccc1)C,training,1.0
Brc1cc(c(OC)cc1)C1C(C(=O)Nc2c(OC)cccc2)=C(C)N=C2N=NNN12,training,1.0
N(Cc1ccccc1)c1ncnc2c1cc(-c1c(C)onc1C)cc2,training,1.0
O=C1N(c2ccccc2)c2ncncc2N=C1c1c2c(n(C)c1)cccc2,training,1.0
N(Cc1cnccc1)c1ncnc2c1cc(-c1cocc1)cc2,training,1.0
Fc1ccc(CN2C(=O)C(c3c4c(n(C)c3)cccc4)=Nc3c2nc(OC)nc3)cc1,training,1.0
FC(F)(F)c1c(N2C(N)=C(C(=O)OC)C(c3cc4OCOc4cc3)C=3C(=O)CCCC2=3)cccc1,training,1.0
O=C(COc1c2c(ccc1)cccc2)N1c2c(cccc2)CCc2c1cccc2,training,1.0
Clc1cc(Nc2nc(NC(C(C)C)CO)nc3n(C(C)C)cnc23)ccc1,training,1.0
S(=O)(=O)(N1CCC2(CN(c3ncccn3)CCC2)CC1)c1ccccc1,training,1.0
Clc1c(C(=NNC(=O)CC2C(=O)NNC(Cc3ccccc3)=N2)C)ccc(Cl)c1,training,1.0
N(C)(C)c1ccc(-c2nc(NCc3sccc3)ccn2)cc1,training,1.0
O=C(N(CCc1ccccc1)CC=1C(=O)Nc2c(cc(OCC)cc2)C=1)N1CCOCC1,training,1.0
S(CC=C)c1c(C#N)c(C=Cc2ccccc2)cc(C)n1,training,1.0
N(=C(C)c1ccncc1)N1CCN(C2c3c(-c4c2cccc4)cccc3)CC1,training,1.0
S(CC=C)c1n(C)c(-c2sc3n(C)nc(C(F)(F)F)c3c2)nn1,training,1.0
O(C)c1ccc(-c2n(CC(O)CNCCO)c3c(c2)cccc3)cc1,training,1.0
Clc1ccc(-n2c(C=CNc3c(C(=O)C)cc4OCOc4c3)nnn2)cc1,training,1.0
O=C(NC(CC)c1ccccc1)c1c(C)c(-c2ccccc2)nc2c1cccc2,training,1.0
O(C)c1cc(-c2nc(NCc3cnccc3)c3c(n2)cccc3)ccc1,training,1.0
Clc1ccc(N2C(SCC(=O)c3occc3)=Nc3c(C2=O)cccc3)cc1,training,1.0
O=C(COC(=O)c1cc(OCc2c(C)onc2C)ccc1)N1c2c(NC(=O)C1)cccc2,training,1.0
O=C1C(=CNN2CCN(Cc3ccc(C)cc3)CC2)C=CC(N(CC)CC)=C1,training,1.0
O=C(NC1CCN(C(=O)OCC)CC1)CCC(=O)N1c2c(OC(C)C1)ccc(C)c2,training,1.0
O=C(NC)c1oc(-c2c(N)c3c(s2)nc(N2CCOCC2)c2c3CC(C)(C)OC2)cc1,training,1.0
S=C1N(CC2OCCC2)C(=O)C(=Cc2c(OC)cc(OC)cc2)N1,training,1.0
Clc1c(CN2C(=O)CCC2C(=O)NCCCN(C)c2ccccc2)cccc1,training,1.0
O(C)c1nc2N(C)C(=O)C(c3sccc3)=Nc2cn1,training,1.0
Clc1ccc(C2C(C#N)=C(SCC(=O)N)NC=3c4c(C(=O)C2=3)cccc4)cc1,training,1.0
S(Cc1c(C)cccc1)c1nc(N)sn1,training,1.0
S(=O)(=O)(Nc1ccc(Cc2ccncc2)cc1)c1sccc1,training,1.0
O=C(OC)C1(c2ccccc2)C(c2ccccc2)C(C(=O)OC)C(=O)c2c(O1)cccc2,training,1.0
O=C(OC1C2C(CCC3OC(=O)CC(O)C3)C(C)C=CC2=CC(C)C1)C(CC)C,training,1.0
O=C(OC)c1ccc(N=C2N(C)C(=O)C(=Cc3c(C)n(c(C)c3)-c3cnccc3)S2)cc1,training,1.0
S(=O)(=O)(Nc1ccc(-c2nc(-c3ccccc3)sc2)cc1)c1ccc([N+](=O)[O-])cc1,training,1.0
O=C(NCCc1cc(OCC)c(OCC)cc1)CCCN1C(=O)c2c(C1=O)cccc2,training,1.0
O=C(N=C1N(CCCOC)C=2N=C3N(C(=O)C=2C=C1C(=O)OCC)C=CC=C3)C(C)(C)C,training,1.0
O=C(NC1CCCCC1)C1CN(Cc2c(C)oc(-c3cc(C)ccc3)n2)CCC1,training,1.0
O=C(OCc1ccccc1)NC(C(=O)NC(C=O)Cc1ccccc1)C(C)C,training,1.0
Clc1c(-c2nc(NCCc3c4c([nH]c3)ccc(OC)c4)ccn2)cccc1,training,1.0
O=C(N1CCC2(CN(C(c3ccccc3)c3ccccc3)CCC2)CC1)c1nccnc1,training,1.0
Clc1c(C(=O)Nc2ccc(S(=O)(=O)N(C)C)cc2)c(F)ccc1,training,1.0
O(C)c1ccc(Oc2nc3N(C)C(=O)C(c4cc(C#N)ccc4)=Nc3cn2)cc1,training,1.0
Fc1cc2[nH]cc(CCn3c(C(=O)N4CCCC4)cc4c3CC3C4C(C(=O)OC)(Cc4ccc(F)cc4)N(C(=O)c4ccccc4)C3)c2cc1,training,1.0
S(=O)(=O)(C)N1CCC2(CN(c3cc(-c4ccccc4)ccc3)CCC2)CC1,training,1.0
OCC(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C)C,training,1.0
S=C(Nc1ccccc1)N1CCN(c2scc(-c3cc(OC)ccc3)n2)CC1,training,1.0
Clc1c(C=C2C(=O)N=C3SCCN23)c(Cl)ccc1,training,1.0
Clc1ccc(C2=C(C)NNC2=C2C(=O)C=C(OC)C=C2)cc1,training,1.0
O=C(NCc1cnccc1)CCN1C(=O)COc2c1cc(C)cc2,training,1.0
O=C(NC(C)(C)C)Cn1nc(-c2c(NC(=O)c3nccnc3)cccc2)nn1,training,1.0
Clc1ccc(S(=O)(=O)NCC(Nc2ccc(C)cc2)c2ccccc2)cc1,training,1.0
O=C1C2(O)C(N(c3ccccc3)CC2)=Nc2c1cc(C)cc2,training,1.0
O=C(NC1CCCC1)CC(C)c1ccccc1,training,1.0
S(CC(=O)Nc1c(C#N)c(C)c(C(=O)OCC)s1)c1nc(C)cc(C)n1,training,1.0
O=[N+]([O-])c1c(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc(OC)c(OC)c1,training,1.0
S=C(NC(=O)c1ccccc1)Nc1c(C)ccc2c1[nH]nc2,training,1.0
S(=O)(=O)(N(CC(=O)Nc1cc(F)c(F)cc1)C)c1c2nsnc2ccc1,training,1.0
Clc1c(-c2n(c(SCC(=O)NC3CS(=O)(=O)CC3)nn2)C2CCCCC2)ccc(Cl)c1,training,1.0
O(C)c1cc(-c2c(NCc3cc(C)ccc3)ncnc2)ccc1,training,1.0
Clc1c(C(F)(F)F)cc(N2CCN(c3c(S(=O)(=O)NC)cncc3)CC2)cc1,training,1.0
O=C1NN=C(c2ccc(-n3cncc3)cc2)CC1,training,1.0
S(=O)(=O)(N(CCCN1C(=O)CCC1)CC=1C(=O)Nc2c(C)ccc(C)c2C=1)c1ccc(C)cc1,training,1.0
O(C)c1cc(CN2C(=O)C(C)=Nc3c2nc(N2CCOCC2)nc3)ccc1,training,1.0
O(C)c1nc2N(C)C(=O)C(c3ccc(OC)cc3)=Nc2cn1,training,1.0
Clc1c(CN2C(=O)N3N(C2=O)CCC2C(=NOCC(C)C)C4OC4C(O)C32)cc2OCOc2c1,training,1.0
N(Cc1cnccc1)c1nc(-c2c(C)onc2C)ncc1,training,1.0
[Si](C(C)(C)C)(C)(C)c1c2c(nc3c1CN1C(=O)C=CC=C31)ccc(OC)c2,training,1.0
O=C(NN=Cc1cc(OCC)c(OC(=O)c2sccc2)cc1)COc1cc(C)ccc1,training,1.0
S(=O)(=O)(Cc1ccccc1)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,training,1.0
O(C)c1cc2c(-c3ccccc3)c3c(nc2cc1)CCC3,training,1.0
O=C(Nc1ccccc1)Cc1c(C#CCCCC)cccc1,training,1.0
FC(F)(F)c1ccc(C(=O)c2cc(C(=O)NCCCn3cncc3)[nH]c2)cc1,training,1.0
O=C(NNC(=O)c1sccc1)COc1c2c(ccc1)cccc2,training,1.0
O=C(OC(C(=O)c1ccc(C)cc1)c1ccccc1)COc1c(C)cccc1,training,1.0
S(CC(=O)Nc1cc(OC)ccc1)c1c(Cc2ccccc2)cc2c(n1)cccc2,training,1.0
Clc1cc(-c2oc(C)c(CN3CC(C(=O)NCCc4cc(OC)c(OC)cc4)CCC3)n2)ccc1,training,1.0
Fc1ccc(C(=O)N2CCC(C3=NC(=O)C4=NNN(Cc5c(OC)cccc5)C4=N3)CC2)cc1,training,1.0
O(CCNCC1Oc2c(OC1)cccc2)c1c(OC)cccc1OC,training,1.0
S(CC(=O)Nc1c(OC)cccc1)c1c(Cc2ccccc2)cc2c(n1)cccc2,training,1.0
Clc1c(-n2c(SCC(=O)c3ccc(Cl)cc3)ncc2)ncc(C(F)(F)F)c1,training,1.0
O=C(N)c1ccc(-c2[nH]c(c(-c3cc4OCOc4cc3)n2)-c2ncccc2)cc1,training,1.0
S(CC(=O)Nc1c(C)cccc1)c1n(c(-c2ccccc2)nn1)-c1ccccc1,training,1.0
S(CC(=O)Nc1c(C#N)c2c(C(C)(C)CC(C=Cc3ccc(OCC)cc3)=C2)s1)c1nc(N)[nH]n1,training,1.0
Fc1cc(F)cc(C=2C(=O)N(C3CC3)c3nc(N4CCNCC4)ncc3N=2)c1,training,1.0
O=C(Nc1ccc(NC(=O)C)cc1)CC1C(=O)Nc2c3c(ccc2)cccc3N1,training,1.0
O=C(O)c1cc(N2C(=O)CCC2)ccc1,training,1.0
O=[N+]([O-])c1c(C(=O)Nc2c(OCC)cc(NC(=O)CCCC)c(OCC)c2)cccc1,training,1.0
O=C(OCC1C(Oc2ccc(OC)cc2)C=CC(c2ccccc2)O1)CCC(=NOC1C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(COC(=O)C)O1)C,training,1.0
Clc1cc(C=NO)c(OCc2c3c(ccc2)cccc3)cc1,training,1.0
O=C(OCC1C(Oc2ccc(OC)cc2)C=CC(c2ccccc2)O1)CCC(=NOC(C)c1onc(-c2c(C)cc(C)cc2C)c1)C,training,1.0
S(CC(=O)OCC)C=1N(CC2CCC(C(=O)NCc3occc3)CC2)C(=O)c2c(N=1)cccc2,training,1.0
O=C(OCC1C(Oc2ccc(OC)cc2)C=CC(c2ccccc2)O1)CCC(=NOC(C)c1nnn(C2C(O)COC2)c1)C,training,1.0
O=C(OCC1C(Oc2ccc(OC)cc2)C=CC(c2ccccc2)O1)CCC(=NOCC(O)COCc1occc1)C,training,1.0
O=C(OCC1C(Oc2ccc(OC)cc2)C=CC(c2ccccc2)O1)CCC(=NOC1C(CO)OC(CC=C)C=C1)C,training,1.0
O=C(Nc1cc(C#N)ccc1)N1CC2(CN(C(=O)c3nnsc3)CCC2)CC1,training,1.0
Fc1ccc(C(=O)C=CNCC(=O)c2ccccc2)cc1,training,1.0
O(C)c1cc(CN2C(=O)C(c3sccc3)=Nc3c2nc(Oc2ccc(OC)cc2)nc3)ccc1,training,1.0
O=C(NC=1C(=O)N(C)c2c3c(C(=O)c4c(cccc4)C=13)ccc2)C,training,1.0
Brc1ccc(C(=O)COC(=O)CSCC(=O)Nc2sc3c(n2)ccc(C)c3)cc1,training,1.0
O=C(N1C(C(=O)OC)(C)C2c3c(n(Cc4ccc(OC)cc4)c(CCC)c3)C(C)C2C1)c1ccccc1,training,1.0
Brc1c(OC(=O)N2CCCCCC2)ccc2c1cccc2,training,1.0
O=C(C=CC=1C(=O)c2c(OC=1)ccc(C)c2)c1c(O)cccc1,training,1.0
O=[N+]([O-])c1c(OC)c(C(OCC)C(C=CCC(=O)OC)C)cc(OC)c1,training,1.0
O=C(Nc1c(C(=O)OCC)c2c(c(OC)ccc2)s1)C,training,1.0
S(=O)(=O)(Nc1c(C)cccc1)c1c(C)ccc(C(=O)NCCSc2ccc(C)cc2)c1,training,1.0
O=C(NC(CO)Cc1ccc(O)cc1)CCCCCCCC=CCCCCCCCC,training,1.0
O(C)c1c(C=Cc2cc(OC)cc(OC)c2)ccc(OC)c1,training,1.0
Clc1ccc(C(=O)NNC(=O)CN2CCN(c3scc(-c4cc(OC)ccc4)n3)CC2)cc1,training,1.0
O=C1N2N=C(N)C(=NNc3ccccc3)C2=NC2=C1CCCC2,training,1.0
Clc1c(Cl)cccc1CON=C(C)c1sc(CC#N)cc1,training,1.0
S(=O)(=O)(n1nc(-c2ccc(OCCN(C)c3ncccc3)cc2)cc1)c1c(C)cc(C)cc1C,training,1.0
Clc1cc(-n2c(SCC(=O)OCC)nnc2Cc2ccccc2)ccc1,training,1.0
O=C(N1CC2(CN(Cc3c(OC)cccc3)CC2)CCC1)c1c(C)onc1C,training,1.0
O=C(OCC)C(CC(C(=O)N1CCOCCN(C(=O)C(CC(C(=O)OCC)C)C)CCOCC1)C)C,training,1.0
