smiles,group,Pgp-sub
N=C1NN=C2c3c(N4c5c(N(C)C4=C12)cccc5)cccc3,test,1.0
OC(=NCCCCCCNCCN)c1c2nc3c(cc2ccc1)cccc3,test,1.0
[Se]=P(c1ccc(C(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1)(c1ccccc1)c1ccccc1,test,1.0
[P+](c1ccccc1)(c1ccccc1)(c1ccccc1)C1C(c2ccccc2)C(=P(c2ccccc2)(c2ccccc2)c2ccccc2)P=P1,test,1.0
ClCCN(CC)c1cc(NC(=O)c2ccc(C(=O)Nc3cc(N(CCCl)CC)cc(CN(C)C)c3)cc2)cc(CN(C)C)c1,test,1.0
O=P1(Cc2ccccc2)c2c(-c3c1cccc3)cccc2,test,1.0
O=C(OC)C1=C(CCCO)NC(=N)NC1CCCCCCCCCCC,test,1.0
O=C(OC1[C@@](O)(C(=O)OC)C2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CCN4CC(C6C(C4)CCCC6)C3)cccc5)C32[C@@H]2[C@@]1(CC)C=CCN2CC3)C,test,1.0
ClCCN(CCCl)c1ccc(C=CC=2N(CC)C3C(=CC=2)CC(=[N+]C(=O)C=Cc2ccccc2)C=C3)cc1,test,1.0
O=C/1/C(=C/C=C/c2ccccc2)/C[N+](C)(C)C\C\1=C/C=C/c1ccccc1,test,1.0
O([C@@H](C(=O)OC1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@@H](O)CC4C(OC(=O)C)(C3C(OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)C(N=C(O)c1ccccc1)c1ccccc1)C(=O)CCC(=O)O,test,1.0
S(C[N+](Cc1c(OC)cc2c(-c3c(cccc3)CC2)c1)(C)C)c1ccccc1,test,1.0
O(Cc1ccccc1)c1c(OC)cc2c3[n+](C)cc4c(c3cc(OCc3ccccc3)c2c1)cc(OC)c(OC)c4,test,1.0
O=C/1O[C@H]2[C@@]3(C)[C@]4(OC4)[C@H](O[C@H]4[C@@]3(C[C@H](O)C(C)=C4)COC(=O)CC(C)C(O)COC(C(O)C)/C=C/C=C\1)C2,test,1.0
[P+](c1ccccc1)(c1ccccc1)(c1ccccc1)C1=NNC(C)(C)C1,test,1.0
[S+](c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1,test,1.0
O=C(OCC(=O)[C@@]1(O)C[C@H](OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1)CCCCCCC,test,1.0
Clc1c(S(F)(=O)=O)cc(CCCCc2cc(N3C(=N)NC(=N)NC3(C)C)ccc2)cc1,test,1.0
Cc1c2c3c(cc(C)cc3)ccc2c[n+]2c1cccc2,test,1.0
O=C(C)[C@@]1(O)C[C@H](OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,test,1.0
O=C1[C@H](C)[C@@H]2O[C@H](C[C@H](C)OC(=O)[C@@H](C)[C@H]3O[C@@H](C[C@@H](C)OC(=O)[C@H](C)[C@@H]4O[C@H](C[C@H](C)OC(=O)[C@@H](C)[C@H]5O[C@@H](C[C@@H](C)O1)CC5)CC4)CC3)CC2,test,1.0
Nc1c(C)cc2nc3c([n+](-c4ccccc4)c2c1)cc(N)c(C)c3,test,1.0
N(C)(C)c1ccc(C=CC2=[N+](C)c3c(C2(C)C)cccc3)cc1,test,1.0
N=C1C=CC(=C(c2cc(C)c(N)cc2)c2ccc(N)cc2)C=C1,test,1.0
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,test,1.0
O(C)c1cc2C(=NCCCCCCCCCN=C3c4c(NC(C)=C3)ccc(OC)c4)C=C(C)Nc2cc1,test,1.0
Clc1c(N)nc(N)c(C(O)=NC(=N)N)n1,test,1.0
O([C@@H]1[C@@H](C)[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(OC)C)[C@@H]1[C@H](O)[C@H](N(C)C)C[C@H](C)O1,test,1.0
O(C)c1c(OC)c2c(cc1OC)CC[C@H](N=C(O)C)C=1C2=CC=C(OC)C(=O)C=1,test,1.0
ClCC/C(=C(\c1ccc(OCCN(C)C)cc1)/c1ccccc1)/c1ccccc1,test,1.0
O=C(N([C@@H]([C@H](OC)CC(=O)N1[C@H]([C@@H](OC)[C@H](C(O)=N[C@H](Cc2ccccc2)c2sccn2)C)CCC1)[C@@H](CC)C)C)[C@H](N=C(O)[C@@H](N(C)C)C(C)C)C(C)C,test,1.0
Clc1ccc([C@H](N2CCN(CCOCC(=O)O)CC2)c2ccccc2)cc1,test,1.0
O(C)[C@@H]1[C@H](NC)C[C@H]2O[C@@]1(C)n1c3c4n2c2c(c4c4C(O)=NCc4c3c3c1cccc3)cccc2,test,1.0
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,test,1.0
O=C(OC)[C@@H]1[C@@H](OC)[C@H](O)C[C@H]2[C@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,test,1.0
O[C@H]([C@H](N)CO)CCCCCCCCCCCCCCC,test,1.0
Clc1c(CO)n(Cc2ccc(-c3c(-c4n[nH]nn4)cccc3)cc2)c(CCCC)n1,test,1.0
O=C(OCOC(=O)C)CN(CC(=O)OCOC(=O)C)Cc1c(OC(=O)C)ccc2C3(OC(=O)c4c3cccc4)c3c(c(CN(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C)c(OC(=O)C)cc3)Oc12,test,1.0
FC(F)(F)c1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3,test,1.0
FCCN1c2c(F)c(N3CCN(C)CC3)c(F)cc2C(=O)C(C(=O)O)=C1,test,1.0
Fc1c(N2CCNCC2)cc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,test,1.0
O(C)c1cc2c([C@@H](O)[C@H]3N4C[C@H](C=C)[C@@H](C3)CC4)ccnc2cc1,test,1.0
FC(F)(F)c1cc2/C(=C/CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,test,1.0
O=C(CO)[C@@]1(O)[C@]2(C)[C@@H]([C@@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,val,0.0
S(=O)(=O)(O)c1c(N=Nc2c(C)cc(-c3cc(C)c(N=Nc4c(O)c5c(N)cc(S(=O)(=O)O)cc5cc4S(=O)(=O)O)cc3)cc2)c(O)c2c(N)cc(S(=O)(=O)O)cc2c1,val,0.0
ClC(Cl)(Cl)C(c1ccc(OC)cc1)c1ccc(OC)cc1,val,0.0
ClCCN(CCCl)c1ccc(CCCC(=O)O)cc1,val,0.0
O([C@@H]([C@H](OC(=O)C[C@@H](C(=O)O)CC(=O)O)C[C@@H](C[C@@H](O)CCCC[C@@H](O)C[C@H](O)[C@@H](N)C)C)[C@H](CCCC)C)C(=O)C[C@@H](C(=O)O)CC(=O)O,val,0.0
O=C(OCC)C1(c2ccccc2)CCN(C)CC1,val,0.0
Fc1ccc([C@H]2[C@H](COc3cc4OCOc4cc3)CNCC2)cc1,val,0.0
O=C(C)[C@@H]1[C@@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,val,0.0
OC(=N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](Nc2ncnc3[nH]cnc23)O[C@@H]1C)CN=C(O)CCCCCCCCCCCCC(C)C,val,0.0
S=C1N([C@H]2[C@@H](O)[C@@H](O)[C@@H](O)[C@H](CO)O2)C(C)=CC(c2occc2)=C1C#N,val,0.0
Clc1c(C(=O)OC(C)C)cc(N=C(O)C2=C(C)OCCS2)cc1,val,0.0
S(=O)(=O)(C(/C=N/OC(O)=NC)(C)C)C,val,0.0
O=C(O)[C@@H]1[C@@H](OC)[C@H](O)C[C@H]2[C@@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,val,0.0
S=C1N([C@H]2[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](COC(=O)C)O2)C2=C(C=C1C#N)CCCC2,val,0.0
FC1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C(O)=NC(=N)C=C1,val,0.0
O=C1N([C@@H]2O[C@H](CO)[C@@H](N=[N+]=[N-])C2)C=C(C)C(O)=N1,val,0.0
SC=1N([C@@H]2[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H](COC(=O)C)O2)C(c2ccccc2)=C(C(=O)C)[C@H](c2ccc(OC)cc2)C=1C#N,val,0.0
S=C1N([C@@H]2[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H](COC(=O)C)O2)C2=C(C(c3ccc(OC)cc3)=C1C#N)C(=O)CC(C)(C)C2,val,0.0
O=C(OCC)c1c(C)nc(N=C(O)COc2cc(/C=C\3/C(=O)c4c(cc(OC)cc4)CC/3)ccc2)s1,val,0.0
Clc1ccc(Nc2nc(Nc3ccc(Cl)cc3)nc(Nc3ccc(-c4noc(-c5ccc(N(C)C)cc5)c4)cc3)n2)cc1,val,0.0
Ic1cc(CN(CCCN2CCN(C)CC2)C)c(O)c(C)c1,val,0.0
O(C)c1cc2C(=O)C=3c4c(C(=O)N(CCCn5cncc5)C=3c2cc1)cccc4,val,0.0
S(C)c1ccc(C2=NN(C(=O)c3ccc(N)cc3)C(c3ccc(F)cc3)C2)cc1,val,0.0
O=C(OC)C=1C(C(C(=O)OC)=CNC=1)C=1C(=O)C=C(C)C(=O)C=1,val,0.0
Fc1cc2nc(-c3cc(C#N)c(N)cc3)sc2cc1,val,0.0
N(=C/c1sccc1)\c1ccc(-c2sc3c(n2)cccc3)cc1,val,0.0
Clc1ccc(C2(CC(SCCC(=O)O)c3ccccc3)SCCC(O)=N2)cc1,val,0.0
O=C(OCC1(CO)OC(=O)/C(=C\CC(C(C)C)C(C)C)/C1)CC(C(C)C)C(C)C,val,0.0
S(C/C=C/C)C=1N(CC=C)C(=O)/C(=C/c2sccc2)/N=1,val,0.0
O=C1C=CC(O)(CC)C=C1,val,0.0
O(C)c1c(O)c2c(C(c3c4c(ccc3)cccc4)N3C(=O)CCC3C2)cc1OC,val,0.0
O=C(OCC)/C=C(/C=C\COC1OCCCC1)\c1ccccc1,val,0.0
P(=O)(OCC1C(O)C(O)C(N2C(O)=NC(=NCCCCCCCCCCCCCCCCCC)C=C2)O1)(OCC1C(N=[N+]=[N-])CC(N2C(=O)N=C(O)C(C)=C2)O1)O,val,0.0
S(CCC(=O)OC)C=1c2nccc3c2c(C(=O)C=1)nc1c3cccc1,val,0.0
N#CC(C#N)=C1C(C#N)=C(/C=C/c2ccncc2)C(C)(C)O1,val,0.0
O(C)c1cc2c(OC(=N)C(C(O)=NCc3ccccc3)=C2)cc1,val,0.0
SC(=N)C=1C(=N)Oc2c(cc(OC)cc2)C=1,val,0.0
N#CC1=C(N)N(c2ccccc2)C(c2occc2)C1(C#N)C#N,val,0.0
O=C(OC(C)C)c1ccc(NCC=2C(=O)C=CC(=O)C=2)cc1,val,0.0
O=[N+]([O-])c1c2c(c(C=NNC(O)=Nc3ccccc3)ccc2)ccc1,val,0.0
O(C)c1ccc(C=2N=C(C)c3n(c4c(n3)cccc4)C=2)cc1,val,0.0
Clc1c(C(=O)Nc2ccc(Cl)cc2)cc(S(=O)(=O)NC2=NC(=Nc3cc4c(cc3)cccc4)NN2)c(SSc2c(S(=O)(=O)NC3=NC(=Nc4cc5c(cc4)cccc5)NN3)cc(C(=O)Nc3ccc(Cl)cc3)c(Cl)c2)c1,val,0.0
S(C#N)C#CCCC#CSC#N,val,0.0
Clc1c(Cl)ccc(/C=C/C(=N/N=C(O)N/N=C(\C(CN2CCCCC2)(C)C)/C=C/c2cc(Cl)c(Cl)cc2)/C(CN2CCCCC2)(C)C)c1,val,0.0
O=[N+]([O-])c1cc2C(=O)c3c(NCCCN(C)C)ccc4nnn(c34)-c2cc1,val,0.0
ClC=1C(=O)N(C(=O)C(=O)N)N=CC=1Cl,val,0.0
ClC1=C(c2ccc(F)cc2)C(Cl)c2c1cc(OC)c(OC)c2,val,0.0
ClC1=C(C(C(O)=Nc2c(CC)cccc2)C#N)C(=O)c2c(C1=O)cccc2,val,0.0
O=[N+]([O-])c1cc(C=2N(O)C(=O)c3c(N=2)cccc3)ccc1,val,0.0
OCC(CCc1c2c([nH]c1)cccc2)c1c2c([nH]c1)cccc2,val,0.0
O=C1C(C)=CC(=O)c2c(O)cccc12,val,0.0
SC(=Nc1cnccc1)NN=Cc1ncc(O)cc1,val,0.0
S(C(=N)N)CCN1CCCCC1,val,0.0
Clc1c2NC(=O)C(=NNc3c([N+](=O)[O-])cccc3)c2ccc1,val,0.0
O=[N+]([O-])c1cc2c3c(C(=O)N(O)C(=O)c3ccc2)c1,val,0.0
C(C)C,val,0.0
ClCC(=O)c1oc([N+](=O)[O-])cc1,val,0.0
FC(F)(F)C=1C(O)=NC(=O)N(C2OC(CO)C(O)C2)C=1,val,0.0
O=C1C(C(O)=N)=C(c2ccccc2)c2c1cccc2,val,0.0
O=C(/C=C/c1ccccc1)c1c(OC)cc(OC)cc1O,val,0.0
SC1=NC(=N)Nc2[nH]cnc12,val,0.0
O=C(/C=C/c1cc(OC)c(OCCCOc2c(OC)cc3C(=O)N4[C@H](C=Nc3c2)CCC4)cc1)c1c(O)cccc1,val,1.0
O(CCCN1CCN(c2ncnc3c2cccc3)CC1)c1c(OC)cc2C(=O)N3C(C=Nc2c1)CCC3,val,1.0
Oc1c(O)cc(NC(CCCN)C)c2nc(C)ccc12,val,1.0
O=C(c1c2c(n3c1NCC3)c1c(c(O)c2)cccc1)c1ccccc1,val,1.0
O(CCCCCN1CCN(C=2c3c(OC(=O)C=2)cccc3)CC1)c1c(OC)cc2C(=O)N3[C@H](C=Nc2c1)CCC3,val,1.0
N(Cc1c(C)cccn1)C1CC(NCc2c(C)cccn2)CC(NCc2c(C)cccn2)C1,val,1.0
ClC=1Sc2n(c(C(NC(=N)N)=N)c(-c3c(OC)cc([N+](=O)[O-])c(OC)c3)n2)C=1,val,1.0
N(=C(N)c1ccc(N2CCN(c3ccc(C(=NCCCC)N)cc3)CC2)cc1)CCCC,val,1.0
O(CCCOc1c(OC)cc2C(=O)N3[C@H](CNc2c1)CCC3)c1c(OC)cc2C(=O)N3[C@H](C=Nc2c1)CCC3,val,1.0
O(CCCCN1CCN(CCCCOc2c(OC)cc3C(=O)N4[C@H](C=Nc3c2)CCC4)CC1)c1c(OC)cc2C(=O)N3[C@H](C=Nc2c1)CCC3,val,1.0
O=[N+]([O-])c1cc2c(C=C3C=CC(=[N+](C)C)C=C3)c3n(N(C)C(c4ccccc4)=C3)c2cc1,val,1.0
O=[N+]([O-])c1c(/C=N/NC(=N)N)nc2SCCn12,val,1.0
[N+](C)(C)=C1C=CC(=Cc2c3c(n4N(C)C(C)=Cc24)cccc3)C=C1,val,1.0
S(C)c1c(P(CCP(c2c(SC)cccc2)c2c(SC)cccc2)c2c(SC)cccc2)cccc1,val,1.0
O=[N+]([O-])c1c2Nc3c(cc(O)cc3)C3=NC(=O)N(CCN(C)C)c(c23)cc1,val,1.0
Clc1ccc(C=2N(C)n3c4c(c(C=C5C=CC(=[N+](C)C)C=C5)c3C=2)cccc4)cc1,val,1.0
O=C(O[C@H]1C(=O)O[C@H]2[C@]34[C@@H]1[C@@H](C)[C@@H](O)[C@](O)(OC3)[C@@H]4[C@@]1(C)[C@H](O)C(=O)C=C(C)[C@@H]1C2)C(CO)(C)C,val,1.0
[O+]=C1C2=C[C-]([n+]3c(-c4ccccc4)cc(-c4ccccc4)cc3-c3ccccc3)C=C1CO[C@H]([C@H](c1ccccc1)OCCOCCO[C@H]([C@H](c1ccccc1)OC2)c1ccccc1)c1ccccc1,val,1.0
OC(=NCCNCCNCCN=C(O)c1c2c(nc(-c3ccccc3)c1)cccc2)c1c2c(nc(-c3ccccc3)c1)cccc2,val,1.0
FC(F)(F)c1cc(C(=O)O[C@@H]2[C@@]3(O)C(C)(C)C([C@@H](OC(=O)C)C(=O)[C@]4(C)[C@@H](O)C[C@@H]5[C@](OC(=O)C)([C@@H]24)CO5)=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](N=C(O)c2ccccc2)c2ccccc2)C3)ccc1,val,1.0
O=C(O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)[C@H](O)[C@@H](N=C(O)CCCCCCCCC)c1occc1,val,1.0
FC(F)(F)c1cc2NC(=N)n3c4c(nc3Sc2cc1)cccc4,val,1.0
O=[N+]([O-])c1c2C(=NCCC[N+]3([O-])CCOCC3)c3c(Nc2ccc1)cccc3,val,1.0
O=C(OC1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)[C@H](O)[C@@H](N=C(O)c1ccccc1)c1cc2c(cc1)cccc2,val,1.0
S(C)C=1C(=O)C=C2C(N=C(O)C)CCc3c(c(OC)c(OC)c(OC(=O)CCC)c3)C2=CC=1,val,1.0
CN1C=C2C(C)=C3c4c([S+]=C3C(C)=C2C=C1)cccc4,val,1.0
O(C)c1cc2C(=NCCCN3CCN(CCCN=C4c5c(NC=C4)ccc(OC)c5)CC3)C=CNc2cc1,val,1.0
O(C)C1=C(C)C(=O)C2=C(C1=O)C(CN=C(O)C(O)C)N1C(C#N)C3N(C)C(C=4C(=O)C(OC)=C(C)C(=O)C=4C3)C1C2,val,1.0
S=C=N/C(/C(=O)OC1C(OC2OC(C)C(O)([C@H](OC(=O)[C@H](CC)C)C)C(OC)C2)C(O)C([C@@]2(O)C(=O)C(C(=O)O)=C(N)C(=O)C2)OC1COC(=O)C)=C\C,val,1.0
O(CC)c1cc2C(=N)c3c(Nc2cc1)cc(N=NC1=C(N)NC(=N)C=C1)cc3,val,1.0
N(NC(=N)NC)=C(C)c1cc2c(-c3c(cc(C(=NNC(=N)NC)C)cc3)C2)cc1,val,1.0
O=C(OC1C(=O)OC2C34C1C(C(=O)OC)(C(O)C(O)C3C1(C)C(O)C(=O)C=C(C)C1C2)OC4)CC(C)C,val,1.0
O=C(OC1C(=O)O[C@H]2[C@@]34[C@H]([C@@H](O)[C@H](O)[C@](C(=O)OC)(OC3)[C@H]14)[C@@]1(C)[C@H](O)C(=O)C=C(C)[C@@H]1C2)C,val,1.0
C(C=Cc1[n+](CC)c2c(s1)cccc2)=CC=C1N(CC)c2c(S1)cccc2,val,1.0
O=C(O[C@H]1C(=O)O[C@H]2[C@]34[C@@H]1[C@@H](C)[C@@H](O)[C@@](O)(OC3)[C@@H]4[C@@]1(C)[C@H](O)C(=O)C=C(C)[C@@H]1C2)C,val,1.0
N=C(NCCc1ccccc1)Nc1nc(C)cc(C)n1,val,1.0
[N+](C(CCCCCCCCCCC)c1ccccc1)(C)(C)C,val,1.0
C(=CC1=[N+](C)c2c(C1(C)C)cccc2)C=C1N(C)c2c(C1(C)C)cccc2,val,1.0
S(SC(=S)N(CC)CC)C(=S)N(CC)CC,val,1.0
O(CCO)c1ccc(C(CC(C)(C)C)(C)C)cc1,val,1.0
O=C(O[C@H]1C(C)=C2[C@@H](O)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@@](OC(=O)C)([C@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)[C@H](O)[C@@H](N=C(OC(C)(C)C)O)c1ccccc1,val,1.0
Fc1c(N2C[C@@H](C)N[C@@H](C)C2)c(F)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1N,val,1.0
O([C@H](CC1=C(OC)C(=O)c2c(O)cc(OC)c3c4c(OC)cc(O)c5C(=O)C(OC)=C(C[C@@H](OC(=O)c6ccccc6)C)c(c45)c1c23)C)C(=O)Oc1ccc(O)cc1,val,1.0
S(C)c1cc2N(CC[C@@H]3N(C)CCCC3)c3c(Sc2cc1)cccc3,val,1.0
O[C@@H]1[C@H](O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(O)c2,val,1.0
O(C)c1c(OC)cc([C@H]2[C@H]3C(=O)OC[C@@H]3[C@@H](N=C(O)C)c3c2cc2OCOc2c3)cc1OC,val,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,val,1.0
O[C@@H](CN[C@H](CCc1ccccc1)C)c1cc(C(O)=N)c(O)cc1,val,1.0
O=C([C@@H](N=C(O)[C@@H](N=C(O)[C@@H](N=C(O)[C@@H](N)CC(C)C)CCCN)C(C)C)CCCN)N1[C@H](C(O)=N[C@@H](C=O)Cc2ccccc2)CCC1,val,1.0
Fc1c(C)c2C(=O)C(C(=O)O)=CN(C3CC3)c2cc1N1C[C@@H](C)NCC1,val,1.0
O=C(O[C@@H]1[C@@H](C)O[C@H](O[C@H]2[C@H](C)O[C@H](O[C@@H]3[C@H](C)O[C@@H](O[C@@H]4C[C@@H]5[C@@](C)([C@H]6[C@H]([C@]7(O)[C@@](C)([C@@H](O)C6)[C@H](C6=CC(=O)OC6)CC7)CC5)CC4)C[C@@H]3O)C[C@@H]2O)C[C@H]1O)C,val,1.0
O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,val,1.0
O=C1[C@@H](Cn2c(C)ncc2)CCc2n(C)c3c(c12)cccc3,val,1.0
Fc1ccc(C(=O)CCCN2CCC3(N(c4ccccc4)CN=C3O)CC2)cc1,val,1.0
O=C(C)c1c(OC[C@H](O)CNC(C)(C)C)ccc(N=C(O)N(CC)CC)c1,val,1.0
O=C(OC)[C@@H]1[C@@H](OC)[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)C[C@H]2[C@H]1C[C@H]1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,val,1.0
O(C[C@@H](O)CNC(C)C)c1ccc(CCN=C(O)NC(C)C)cc1,val,1.0
